area,floor,px,py,start_time,end_time,visitor_count
exhibition hall,1,17,10,53700,53999,2
exhibition hall,1,17,10,54000,54299,2
exhibition hall,1,17,10,54300,54599,6
exhibition hall,1,17,10,54600,54899,5
exhibition hall,1,17,10,54900,55199,4
exhibition hall,1,17,10,55200,55499,3
exhibition hall,1,17,10,55500,55799,6
exhibition hall,1,17,10,55800,56099,2
exhibition hall,1,17,10,56100,56399,4
exhibition hall,1,17,10,56400,56699,4
exhibition hall,1,17,10,56700,56999,5
exhibition hall,1,17,10,57000,57299,5
exhibition hall,1,17,10,57300,57599,11
exhibition hall,1,17,10,57600,57899,9
exhibition hall,1,17,10,57900,58199,8
exhibition hall,1,17,10,58200,58499,4
exhibition hall,1,17,10,58500,58799,9
exhibition hall,1,17,10,58800,59099,2
exhibition hall,1,17,10,59100,59399,2
exhibition hall,1,17,10,59400,59699,7
exhibition hall,1,17,10,59700,59999,5
exhibition hall,1,17,10,60000,60299,1
exhibition hall,1,17,10,60300,60599,1
exhibition hall,1,17,10,60600,60899,1
exhibition hall,1,17,10,60900,61199,1
exhibition hall,1,17,10,61200,61499,2
exhibition hall,1,17,10,61500,61799,1
exhibition hall,1,17,10,61800,62099,1
exhibition hall,1,17,10,62100,62399,1
exhibition hall,1,17,10,63000,63299,1
exhibition hall,1,17,11,29100,29399,2
exhibition hall,1,17,11,29400,29699,6
exhibition hall,1,17,11,29700,29999,18
exhibition hall,1,17,11,30000,30299,25
exhibition hall,1,17,11,30300,30599,36
exhibition hall,1,17,11,30600,30899,15
exhibition hall,1,17,11,31200,31499,1
exhibition hall,1,17,11,31500,31799,1
exhibition hall,1,17,11,31800,32099,5
exhibition hall,1,17,11,32100,32399,9
exhibition hall,1,17,11,32400,32699,4
exhibition hall,1,17,11,34500,34799,1
exhibition hall,1,17,11,34800,35099,6
exhibition hall,1,17,11,35100,35399,17
exhibition hall,1,17,11,35400,35699,3
exhibition hall,1,17,11,35700,35999,4
exhibition hall,1,17,11,36000,36299,14
exhibition hall,1,17,11,36300,36599,19
exhibition hall,1,17,11,36600,36899,8
exhibition hall,1,17,11,36900,37199,14
exhibition hall,1,17,11,37200,37499,18
exhibition hall,1,17,11,37500,37799,18
exhibition hall,1,17,11,37800,38099,24
exhibition hall,1,17,11,38100,38399,13
exhibition hall,1,17,11,38400,38699,26
exhibition hall,1,17,11,38700,38999,46
exhibition hall,1,17,11,39000,39299,47
exhibition hall,1,17,11,39300,39599,21
exhibition hall,1,17,11,39600,39899,2
exhibition hall,1,17,11,39900,40199,2
exhibition hall,1,17,11,40800,41099,1
exhibition hall,1,17,11,41100,41399,1
exhibition hall,1,17,11,42300,42599,1
exhibition hall,1,17,11,42600,42899,2
exhibition hall,1,17,11,42900,43199,1
exhibition hall,1,17,11,44700,44999,1
exhibition hall,1,17,11,45300,45599,1
exhibition hall,1,17,11,45900,46199,2
exhibition hall,1,17,11,46200,46499,4
exhibition hall,1,17,11,46500,46799,1
exhibition hall,1,17,11,46800,47099,3
exhibition hall,1,17,11,47100,47399,4
exhibition hall,1,17,11,47400,47699,2
exhibition hall,1,17,11,47700,47999,2
exhibition hall,1,17,11,48000,48299,4
exhibition hall,1,17,11,48300,48599,5
exhibition hall,1,17,11,48600,48899,8
exhibition hall,1,17,11,48900,49199,12
exhibition hall,1,17,11,49200,49499,14
exhibition hall,1,17,11,49500,49799,9
exhibition hall,1,17,11,49800,50099,11
exhibition hall,1,17,11,50100,50399,17
exhibition hall,1,17,11,50400,50699,17
exhibition hall,1,17,11,50700,50999,3
exhibition hall,1,17,11,51000,51299,1
exhibition hall,1,17,11,51300,51599,1
exhibition hall,1,17,11,51600,51899,1
exhibition hall,1,17,11,52500,52799,1
exhibition hall,1,17,11,53400,53699,1
exhibition hall,1,17,11,53700,53999,1
exhibition hall,1,17,11,54000,54299,2
exhibition hall,1,17,11,54300,54599,4
exhibition hall,1,17,11,54600,54899,5
exhibition hall,1,17,11,54900,55199,6
exhibition hall,1,17,11,55200,55499,3
exhibition hall,1,17,11,55500,55799,4
exhibition hall,1,17,11,56100,56399,1
exhibition hall,1,17,11,56400,56699,1
exhibition hall,1,17,11,56700,56999,1
exhibition hall,1,17,11,57000,57299,3
exhibition hall,1,17,11,57300,57599,7
exhibition hall,1,17,11,57600,57899,8
exhibition hall,1,17,11,57900,58199,11
exhibition hall,1,17,11,58200,58499,8
exhibition hall,1,17,11,58500,58799,11
exhibition hall,1,17,11,58800,59099,2
exhibition hall,1,17,11,59100,59399,3
exhibition hall,1,17,11,59400,59699,6
exhibition hall,1,17,11,59700,59999,3
exhibition hall,1,17,11,60000,60299,1
exhibition hall,1,17,11,60300,60599,1
exhibition hall,1,17,11,60600,60899,1
exhibition hall,1,17,11,60900,61199,1
exhibition hall,1,17,11,61200,61499,1
exhibition hall,1,17,12,29100,29399,3
exhibition hall,1,17,12,29400,29699,5
exhibition hall,1,17,12,29700,29999,17
exhibition hall,1,17,12,30000,30299,22
exhibition hall,1,17,12,30300,30599,26
exhibition hall,1,17,12,30600,30899,7
exhibition hall,1,17,12,31200,31499,1
exhibition hall,1,17,12,31500,31799,2
exhibition hall,1,17,12,31800,32099,4
exhibition hall,1,17,12,32100,32399,8
exhibition hall,1,17,12,32400,32699,5
exhibition hall,1,17,12,32700,32999,3
exhibition hall,1,17,12,33000,33299,3
exhibition hall,1,17,12,33300,33599,3
exhibition hall,1,17,12,33600,33899,3
exhibition hall,1,17,12,33900,34199,3
exhibition hall,1,17,12,34200,34499,3
exhibition hall,1,17,12,34500,34799,3
exhibition hall,1,17,12,34800,35099,5
exhibition hall,1,17,12,35100,35399,17
exhibition hall,1,17,12,35400,35699,3
exhibition hall,1,17,12,35700,35999,2
exhibition hall,1,17,12,36000,36299,6
exhibition hall,1,17,12,36300,36599,4
exhibition hall,1,17,12,36600,36899,3
exhibition hall,1,17,12,36900,37199,3
exhibition hall,1,17,12,37200,37499,3
exhibition hall,1,17,12,37500,37799,2
exhibition hall,1,17,12,37800,38099,10
exhibition hall,1,17,12,38100,38399,9
exhibition hall,1,17,12,38400,38699,20
exhibition hall,1,17,12,38700,38999,18
exhibition hall,1,17,12,39000,39299,19
exhibition hall,1,17,12,39300,39599,8
exhibition hall,1,17,12,42300,42599,2
exhibition hall,1,17,12,42600,42899,1
exhibition hall,1,17,12,42900,43199,2
exhibition hall,1,17,12,43200,43499,2
exhibition hall,1,17,12,43500,43799,1
exhibition hall,1,17,12,43800,44099,1
exhibition hall,1,17,12,44100,44399,1
exhibition hall,1,17,12,44700,44999,1
exhibition hall,1,17,12,45900,46199,1
exhibition hall,1,17,12,46200,46499,3
exhibition hall,1,17,12,46500,46799,3
exhibition hall,1,17,12,46800,47099,7
exhibition hall,1,17,12,47100,47399,4
exhibition hall,1,17,12,47400,47699,4
exhibition hall,1,17,12,47700,47999,4
exhibition hall,1,17,12,48000,48299,6
exhibition hall,1,17,12,48300,48599,3
exhibition hall,1,17,12,48600,48899,6
exhibition hall,1,17,12,48900,49199,7
exhibition hall,1,17,12,49200,49499,14
exhibition hall,1,17,12,49500,49799,11
exhibition hall,1,17,12,49800,50099,12
exhibition hall,1,17,12,50100,50399,15
exhibition hall,1,17,12,50400,50699,9
exhibition hall,1,17,12,50700,50999,6
exhibition hall,1,17,12,51000,51299,6
exhibition hall,1,17,12,51300,51599,5
exhibition hall,1,17,12,51600,51899,4
exhibition hall,1,17,12,51900,52199,4
exhibition hall,1,17,12,52200,52499,3
exhibition hall,1,17,12,52500,52799,2
exhibition hall,1,17,12,52800,53099,2
exhibition hall,1,17,12,53100,53399,2
exhibition hall,1,17,12,53400,53699,2
exhibition hall,1,17,12,53700,53999,2
exhibition hall,1,17,12,54000,54299,2
exhibition hall,1,17,12,54300,54599,5
exhibition hall,1,17,12,54600,54899,6
exhibition hall,1,17,12,54900,55199,6
exhibition hall,1,17,12,55200,55499,5
exhibition hall,1,17,12,55500,55799,6
exhibition hall,1,17,12,55800,56099,3
exhibition hall,1,17,12,56100,56399,4
exhibition hall,1,17,12,56400,56699,4
exhibition hall,1,17,12,56700,56999,4
exhibition hall,1,17,12,57000,57299,8
exhibition hall,1,17,12,57300,57599,8
exhibition hall,1,17,12,57600,57899,12
exhibition hall,1,17,12,57900,58199,15
exhibition hall,1,17,12,58200,58499,12
exhibition hall,1,17,12,58500,58799,14
exhibition hall,1,17,12,58800,59099,2
exhibition hall,1,17,12,59100,59399,3
exhibition hall,1,17,12,59400,59699,4
exhibition hall,1,17,12,59700,59999,4
exhibition hall,1,17,12,60000,60299,3
exhibition hall,1,17,12,60300,60599,2
exhibition hall,1,17,12,60600,60899,2
exhibition hall,1,17,12,60900,61199,2
exhibition hall,1,17,12,61200,61499,2
exhibition hall,1,17,12,61500,61799,2
exhibition hall,1,17,12,61800,62099,2
exhibition hall,1,17,12,62100,62399,1
exhibition hall,1,17,12,62400,62699,3
exhibition hall,1,17,12,62700,62999,1
exhibition hall,1,17,13,29100,29399,2
exhibition hall,1,17,13,29400,29699,1
exhibition hall,1,17,13,29700,29999,7
exhibition hall,1,17,13,30000,30299,12
exhibition hall,1,17,13,30300,30599,7
exhibition hall,1,17,13,30600,30899,5
exhibition hall,1,17,13,32100,32399,4
exhibition hall,1,17,13,32400,32699,3
exhibition hall,1,17,13,32700,32999,2
exhibition hall,1,17,13,33000,33299,2
exhibition hall,1,17,13,33300,33599,2
exhibition hall,1,17,13,33600,33899,2
exhibition hall,1,17,13,33900,34199,3
exhibition hall,1,17,13,35100,35399,8
exhibition hall,1,17,13,35400,35699,2
exhibition hall,1,17,13,35700,35999,2
exhibition hall,1,17,13,36000,36299,4
exhibition hall,1,17,13,36300,36599,2
exhibition hall,1,17,13,36600,36899,2
exhibition hall,1,17,13,36900,37199,3
exhibition hall,1,17,13,37200,37499,2
exhibition hall,1,17,13,37500,37799,1
exhibition hall,1,17,13,37800,38099,4
exhibition hall,1,17,13,38100,38399,3
exhibition hall,1,17,13,38400,38699,6
exhibition hall,1,17,13,38700,38999,8
exhibition hall,1,17,13,39000,39299,7
exhibition hall,1,17,13,39300,39599,4
exhibition hall,1,17,13,43200,43499,1
exhibition hall,1,17,13,44700,44999,1
exhibition hall,1,17,13,45900,46199,1
exhibition hall,1,17,13,46200,46499,1
exhibition hall,1,17,13,46500,46799,1
exhibition hall,1,17,13,46800,47099,2
exhibition hall,1,17,13,47100,47399,1
exhibition hall,1,17,13,47400,47699,1
exhibition hall,1,17,13,47700,47999,1
exhibition hall,1,17,13,48000,48299,1
exhibition hall,1,17,13,48300,48599,1
exhibition hall,1,17,13,48600,48899,3
exhibition hall,1,17,13,48900,49199,2
exhibition hall,1,17,13,49200,49499,4
exhibition hall,1,17,13,49500,49799,3
exhibition hall,1,17,13,49800,50099,3
exhibition hall,1,17,13,50100,50399,6
exhibition hall,1,17,13,50400,50699,2
exhibition hall,1,17,13,50700,50999,1
exhibition hall,1,17,13,51000,51299,1
exhibition hall,1,17,13,51300,51599,1
exhibition hall,1,17,13,51600,51899,1
exhibition hall,1,17,13,51900,52199,1
exhibition hall,1,17,13,52200,52499,1
exhibition hall,1,17,13,52500,52799,1
exhibition hall,1,17,13,52800,53099,1
exhibition hall,1,17,13,54300,54599,2
exhibition hall,1,17,13,55500,55799,1
exhibition hall,1,17,13,57000,57299,2
exhibition hall,1,17,13,57300,57599,1
exhibition hall,1,17,13,57600,57899,2
exhibition hall,1,17,13,57900,58199,4
exhibition hall,1,17,13,58200,58499,4
exhibition hall,1,17,13,58500,58799,5
exhibition hall,1,17,13,59400,59699,1
exhibition hall,1,17,13,63000,63299,1
exhibition hall,1,18,4,28200,28499,2
exhibition hall,1,18,4,28500,28799,1
exhibition hall,1,18,4,28800,29099,1
exhibition hall,1,18,4,29100,29399,6
exhibition hall,1,18,4,29400,29699,7
exhibition hall,1,18,4,29700,29999,11
exhibition hall,1,18,4,30000,30299,17
exhibition hall,1,18,4,30300,30599,19
exhibition hall,1,18,4,30600,30899,39
exhibition hall,1,18,4,30900,31199,3
exhibition hall,1,18,4,31200,31499,4
exhibition hall,1,18,4,31500,31799,4
exhibition hall,1,18,4,31800,32099,5
exhibition hall,1,18,4,32100,32399,18
exhibition hall,1,18,4,32400,32699,34
exhibition hall,1,18,4,32700,32999,3
exhibition hall,1,18,4,33000,33299,2
exhibition hall,1,18,4,33300,33599,2
exhibition hall,1,18,4,33600,33899,2
exhibition hall,1,18,4,33900,34199,2
exhibition hall,1,18,4,34200,34499,3
exhibition hall,1,18,4,34500,34799,2
exhibition hall,1,18,4,34800,35099,10
exhibition hall,1,18,4,35100,35399,31
exhibition hall,1,18,4,35400,35699,7
exhibition hall,1,18,4,35700,35999,3
exhibition hall,1,18,4,36000,36299,3
exhibition hall,1,18,4,36300,36599,7
exhibition hall,1,18,4,36600,36899,5
exhibition hall,1,18,4,36900,37199,5
exhibition hall,1,18,4,37200,37499,3
exhibition hall,1,18,4,37500,37799,13
exhibition hall,1,18,4,37800,38099,44
exhibition hall,1,18,4,38100,38399,22
exhibition hall,1,18,4,38400,38699,30
exhibition hall,1,18,4,38700,38999,51
exhibition hall,1,18,4,39000,39299,99
exhibition hall,1,18,4,39300,39599,41
exhibition hall,1,18,4,39600,39899,6
exhibition hall,1,18,4,39900,40199,2
exhibition hall,1,18,4,40200,40499,3
exhibition hall,1,18,4,40500,40799,1
exhibition hall,1,18,4,40800,41099,1
exhibition hall,1,18,4,41100,41399,1
exhibition hall,1,18,4,41400,41699,1
exhibition hall,1,18,4,41700,41999,2
exhibition hall,1,18,4,42000,42299,2
exhibition hall,1,18,4,42900,43199,1
exhibition hall,1,18,4,43200,43499,2
exhibition hall,1,18,4,43500,43799,1
exhibition hall,1,18,4,43800,44099,2
exhibition hall,1,18,4,44100,44399,3
exhibition hall,1,18,4,44400,44699,2
exhibition hall,1,18,4,44700,44999,2
exhibition hall,1,18,4,45000,45299,1
exhibition hall,1,18,4,45300,45599,2
exhibition hall,1,18,4,45600,45899,1
exhibition hall,1,18,4,45900,46199,3
exhibition hall,1,18,4,46200,46499,5
exhibition hall,1,18,4,46500,46799,3
exhibition hall,1,18,4,46800,47099,3
exhibition hall,1,18,4,47100,47399,3
exhibition hall,1,18,4,47400,47699,3
exhibition hall,1,18,4,47700,47999,4
exhibition hall,1,18,4,48000,48299,3
exhibition hall,1,18,4,48300,48599,6
exhibition hall,1,18,4,48600,48899,4
exhibition hall,1,18,4,48900,49199,9
exhibition hall,1,18,4,49200,49499,7
exhibition hall,1,18,4,49500,49799,10
exhibition hall,1,18,4,49800,50099,20
exhibition hall,1,18,4,50100,50399,25
exhibition hall,1,18,4,50400,50699,26
exhibition hall,1,18,4,50700,50999,8
exhibition hall,1,18,4,51000,51299,7
exhibition hall,1,18,4,51300,51599,6
exhibition hall,1,18,4,51600,51899,7
exhibition hall,1,18,4,51900,52199,9
exhibition hall,1,18,4,52200,52499,8
exhibition hall,1,18,4,52500,52799,7
exhibition hall,1,18,4,52800,53099,7
exhibition hall,1,18,4,53100,53399,9
exhibition hall,1,18,4,53400,53699,8
exhibition hall,1,18,4,53700,53999,9
exhibition hall,1,18,4,54000,54299,8
exhibition hall,1,18,4,54300,54599,6
exhibition hall,1,18,4,54600,54899,6
exhibition hall,1,18,4,54900,55199,6
exhibition hall,1,18,4,55200,55499,2
exhibition hall,1,18,4,55500,55799,3
exhibition hall,1,18,4,55800,56099,12
exhibition hall,1,18,4,56100,56399,8
exhibition hall,1,18,4,56400,56699,8
exhibition hall,1,18,4,56700,56999,7
exhibition hall,1,18,4,57000,57299,5
exhibition hall,1,18,4,57300,57599,7
exhibition hall,1,18,4,57600,57899,5
exhibition hall,1,18,4,57900,58199,7
exhibition hall,1,18,4,58200,58499,10
exhibition hall,1,18,4,58500,58799,4
exhibition hall,1,18,4,58800,59099,3
exhibition hall,1,18,4,59100,59399,5
exhibition hall,1,18,4,59400,59699,3
exhibition hall,1,18,4,59700,59999,1
exhibition hall,1,18,4,60000,60299,2
exhibition hall,1,18,4,60300,60599,3
exhibition hall,1,18,4,60600,60899,2
exhibition hall,1,18,4,60900,61199,2
exhibition hall,1,18,4,61200,61499,3
exhibition hall,1,18,4,61500,61799,3
exhibition hall,1,18,4,61800,62099,4
exhibition hall,1,18,4,62100,62399,3
exhibition hall,1,18,4,62400,62699,2
exhibition hall,1,18,4,62700,62999,2
exhibition hall,1,18,4,63000,63299,4
exhibition hall,1,18,4,63300,63599,1
exhibition hall,1,18,4,63600,63899,1
exhibition hall,1,18,5,28200,28499,1
exhibition hall,1,18,5,28800,29099,1
exhibition hall,1,18,5,29100,29399,6
exhibition hall,1,18,5,29400,29699,16
exhibition hall,1,18,5,29700,29999,24
exhibition hall,1,18,5,30000,30299,32
exhibition hall,1,18,5,30300,30599,40
exhibition hall,1,18,5,30600,30899,153
exhibition hall,1,18,5,30900,31199,3
exhibition hall,1,18,5,31200,31499,10
exhibition hall,1,18,5,31500,31799,8
exhibition hall,1,18,5,31800,32099,16
exhibition hall,1,18,5,32100,32399,48
exhibition hall,1,18,5,32400,32699,89
exhibition hall,1,18,5,32700,32999,5
exhibition hall,1,18,5,33000,33299,1
exhibition hall,1,18,5,33300,33599,1
exhibition hall,1,18,5,33600,33899,1
exhibition hall,1,18,5,33900,34199,1
exhibition hall,1,18,5,34200,34499,1
exhibition hall,1,18,5,34500,34799,7
exhibition hall,1,18,5,34800,35099,33
exhibition hall,1,18,5,35100,35399,97
exhibition hall,1,18,5,35400,35699,8
exhibition hall,1,18,5,35700,35999,4
exhibition hall,1,18,5,36000,36299,8
exhibition hall,1,18,5,36300,36599,8
exhibition hall,1,18,5,36600,36899,9
exhibition hall,1,18,5,36900,37199,10
exhibition hall,1,18,5,37200,37499,8
exhibition hall,1,18,5,37500,37799,28
exhibition hall,1,18,5,37800,38099,102
exhibition hall,1,18,5,38100,38399,47
exhibition hall,1,18,5,38400,38699,73
exhibition hall,1,18,5,38700,38999,119
exhibition hall,1,18,5,39000,39299,208
exhibition hall,1,18,5,39300,39599,102
exhibition hall,1,18,5,39600,39899,7
exhibition hall,1,18,5,39900,40199,1
exhibition hall,1,18,5,40200,40499,2
exhibition hall,1,18,5,40500,40799,4
exhibition hall,1,18,5,40800,41099,1
exhibition hall,1,18,5,41100,41399,2
exhibition hall,1,18,5,41400,41699,3
exhibition hall,1,18,5,41700,41999,3
exhibition hall,1,18,5,42000,42299,6
exhibition hall,1,18,5,42300,42599,3
exhibition hall,1,18,5,42600,42899,6
exhibition hall,1,18,5,42900,43199,4
exhibition hall,1,18,5,43200,43499,2
exhibition hall,1,18,5,43500,43799,1
exhibition hall,1,18,5,43800,44099,3
exhibition hall,1,18,5,44100,44399,4
exhibition hall,1,18,5,44400,44699,2
exhibition hall,1,18,5,44700,44999,1
exhibition hall,1,18,5,45300,45599,3
exhibition hall,1,18,5,45600,45899,1
exhibition hall,1,18,5,45900,46199,4
exhibition hall,1,18,5,46200,46499,5
exhibition hall,1,18,5,46500,46799,7
exhibition hall,1,18,5,46800,47099,5
exhibition hall,1,18,5,47100,47399,4
exhibition hall,1,18,5,47400,47699,4
exhibition hall,1,18,5,47700,47999,2
exhibition hall,1,18,5,48000,48299,2
exhibition hall,1,18,5,48300,48599,3
exhibition hall,1,18,5,48600,48899,5
exhibition hall,1,18,5,48900,49199,15
exhibition hall,1,18,5,49200,49499,21
exhibition hall,1,18,5,49500,49799,28
exhibition hall,1,18,5,49800,50099,27
exhibition hall,1,18,5,50100,50399,32
exhibition hall,1,18,5,50400,50699,23
exhibition hall,1,18,5,50700,50999,8
exhibition hall,1,18,5,51000,51299,7
exhibition hall,1,18,5,51300,51599,7
exhibition hall,1,18,5,51600,51899,7
exhibition hall,1,18,5,51900,52199,7
exhibition hall,1,18,5,52200,52499,4
exhibition hall,1,18,5,52500,52799,4
exhibition hall,1,18,5,52800,53099,4
exhibition hall,1,18,5,53100,53399,5
exhibition hall,1,18,5,53400,53699,6
exhibition hall,1,18,5,53700,53999,6
exhibition hall,1,18,5,54000,54299,5
exhibition hall,1,18,5,54300,54599,11
exhibition hall,1,18,5,54600,54899,11
exhibition hall,1,18,5,54900,55199,10
exhibition hall,1,18,5,55200,55499,6
exhibition hall,1,18,5,55500,55799,8
exhibition hall,1,18,5,55800,56099,27
exhibition hall,1,18,5,56100,56399,7
exhibition hall,1,18,5,56400,56699,8
exhibition hall,1,18,5,56700,56999,6
exhibition hall,1,18,5,57000,57299,9
exhibition hall,1,18,5,57300,57599,13
exhibition hall,1,18,5,57600,57899,5
exhibition hall,1,18,5,57900,58199,14
exhibition hall,1,18,5,58200,58499,9
exhibition hall,1,18,5,58500,58799,11
exhibition hall,1,18,5,58800,59099,6
exhibition hall,1,18,5,59100,59399,6
exhibition hall,1,18,5,59400,59699,1
exhibition hall,1,18,5,60000,60299,1
exhibition hall,1,18,5,60300,60599,2
exhibition hall,1,18,5,60600,60899,2
exhibition hall,1,18,5,60900,61199,3
exhibition hall,1,18,5,61200,61499,3
exhibition hall,1,18,5,61500,61799,3
exhibition hall,1,18,5,61800,62099,3
exhibition hall,1,18,5,62100,62399,3
exhibition hall,1,18,5,62400,62699,2
exhibition hall,1,18,5,62700,62999,3
exhibition hall,1,18,5,63000,63299,2
exhibition hall,1,18,6,27000,27299,1
exhibition hall,1,18,6,28200,28499,2
exhibition hall,1,18,6,29100,29399,9
exhibition hall,1,18,6,29400,29699,30
exhibition hall,1,18,6,29700,29999,32
exhibition hall,1,18,6,30000,30299,45
exhibition hall,1,18,6,30300,30599,51
exhibition hall,1,18,6,30600,30899,88
exhibition hall,1,18,6,30900,31199,1
exhibition hall,1,18,6,31200,31499,7
exhibition hall,1,18,6,31500,31799,4
exhibition hall,1,18,6,31800,32099,14
exhibition hall,1,18,6,32100,32399,36
exhibition hall,1,18,6,32400,32699,74
exhibition hall,1,18,6,32700,32999,5
exhibition hall,1,18,6,33000,33299,3
exhibition hall,1,18,6,33300,33599,2
exhibition hall,1,18,6,33600,33899,2
exhibition hall,1,18,6,33900,34199,4
exhibition hall,1,18,6,34200,34499,5
exhibition hall,1,18,6,34500,34799,3
exhibition hall,1,18,6,34800,35099,25
exhibition hall,1,18,6,35100,35399,64
exhibition hall,1,18,6,35400,35699,6
exhibition hall,1,18,6,35700,35999,2
exhibition hall,1,18,6,36000,36299,11
exhibition hall,1,18,6,36300,36599,12
exhibition hall,1,18,6,36600,36899,7
exhibition hall,1,18,6,36900,37199,10
exhibition hall,1,18,6,37200,37499,8
exhibition hall,1,18,6,37500,37799,23
exhibition hall,1,18,6,37800,38099,69
exhibition hall,1,18,6,38100,38399,31
exhibition hall,1,18,6,38400,38699,61
exhibition hall,1,18,6,38700,38999,89
exhibition hall,1,18,6,39000,39299,169
exhibition hall,1,18,6,39300,39599,66
exhibition hall,1,18,6,39600,39899,5
exhibition hall,1,18,6,39900,40199,2
exhibition hall,1,18,6,40200,40499,1
exhibition hall,1,18,6,40500,40799,2
exhibition hall,1,18,6,40800,41099,1
exhibition hall,1,18,6,41100,41399,1
exhibition hall,1,18,6,41700,41999,1
exhibition hall,1,18,6,42000,42299,3
exhibition hall,1,18,6,42300,42599,2
exhibition hall,1,18,6,42600,42899,4
exhibition hall,1,18,6,42900,43199,2
exhibition hall,1,18,6,43200,43499,2
exhibition hall,1,18,6,43500,43799,1
exhibition hall,1,18,6,43800,44099,3
exhibition hall,1,18,6,44100,44399,1
exhibition hall,1,18,6,44400,44699,1
exhibition hall,1,18,6,44700,44999,3
exhibition hall,1,18,6,45300,45599,2
exhibition hall,1,18,6,45600,45899,2
exhibition hall,1,18,6,45900,46199,3
exhibition hall,1,18,6,46200,46499,4
exhibition hall,1,18,6,46500,46799,5
exhibition hall,1,18,6,46800,47099,9
exhibition hall,1,18,6,47100,47399,5
exhibition hall,1,18,6,47400,47699,4
exhibition hall,1,18,6,47700,47999,4
exhibition hall,1,18,6,48000,48299,4
exhibition hall,1,18,6,48300,48599,7
exhibition hall,1,18,6,48600,48899,11
exhibition hall,1,18,6,48900,49199,18
exhibition hall,1,18,6,49200,49499,28
exhibition hall,1,18,6,49500,49799,31
exhibition hall,1,18,6,49800,50099,32
exhibition hall,1,18,6,50100,50399,46
exhibition hall,1,18,6,50400,50699,38
exhibition hall,1,18,6,50700,50999,10
exhibition hall,1,18,6,51000,51299,7
exhibition hall,1,18,6,51300,51599,9
exhibition hall,1,18,6,51600,51899,8
exhibition hall,1,18,6,51900,52199,7
exhibition hall,1,18,6,52200,52499,6
exhibition hall,1,18,6,52500,52799,5
exhibition hall,1,18,6,52800,53099,6
exhibition hall,1,18,6,53100,53399,4
exhibition hall,1,18,6,53400,53699,7
exhibition hall,1,18,6,53700,53999,10
exhibition hall,1,18,6,54000,54299,10
exhibition hall,1,18,6,54300,54599,10
exhibition hall,1,18,6,54600,54899,6
exhibition hall,1,18,6,54900,55199,5
exhibition hall,1,18,6,55200,55499,3
exhibition hall,1,18,6,55500,55799,8
exhibition hall,1,18,6,55800,56099,21
exhibition hall,1,18,6,56100,56399,11
exhibition hall,1,18,6,56400,56699,10
exhibition hall,1,18,6,56700,56999,10
exhibition hall,1,18,6,57000,57299,14
exhibition hall,1,18,6,57300,57599,15
exhibition hall,1,18,6,57600,57899,7
exhibition hall,1,18,6,57900,58199,20
exhibition hall,1,18,6,58200,58499,14
exhibition hall,1,18,6,58500,58799,26
exhibition hall,1,18,6,58800,59099,6
exhibition hall,1,18,6,59100,59399,10
exhibition hall,1,18,6,59400,59699,9
exhibition hall,1,18,6,59700,59999,3
exhibition hall,1,18,6,60000,60299,2
exhibition hall,1,18,6,60300,60599,2
exhibition hall,1,18,6,60600,60899,1
exhibition hall,1,18,6,60900,61199,4
exhibition hall,1,18,6,61200,61499,2
exhibition hall,1,18,6,61500,61799,3
exhibition hall,1,18,6,61800,62099,3
exhibition hall,1,18,6,62100,62399,3
exhibition hall,1,18,6,62400,62699,3
exhibition hall,1,18,6,62700,62999,3
exhibition hall,1,18,6,63000,63299,4
exhibition hall,1,18,7,27000,27299,2
exhibition hall,1,18,7,28200,28499,2
exhibition hall,1,18,7,28500,28799,1
exhibition hall,1,18,7,28800,29099,1
exhibition hall,1,18,7,29100,29399,8
exhibition hall,1,18,7,29400,29699,22
exhibition hall,1,18,7,29700,29999,33
exhibition hall,1,18,7,30000,30299,41
exhibition hall,1,18,7,30300,30599,48
exhibition hall,1,18,7,30600,30899,83
exhibition hall,1,18,7,30900,31199,5
exhibition hall,1,18,7,31200,31499,11
exhibition hall,1,18,7,31500,31799,13
exhibition hall,1,18,7,31800,32099,19
exhibition hall,1,18,7,32100,32399,27
exhibition hall,1,18,7,32400,32699,48
exhibition hall,1,18,7,32700,32999,5
exhibition hall,1,18,7,33000,33299,2
exhibition hall,1,18,7,33300,33599,1
exhibition hall,1,18,7,33600,33899,1
exhibition hall,1,18,7,33900,34199,5
exhibition hall,1,18,7,34200,34499,4
exhibition hall,1,18,7,34500,34799,1
exhibition hall,1,18,7,34800,35099,22
exhibition hall,1,18,7,35100,35399,55
exhibition hall,1,18,7,35400,35699,4
exhibition hall,1,18,7,35700,35999,5
exhibition hall,1,18,7,36000,36299,13
exhibition hall,1,18,7,36300,36599,10
exhibition hall,1,18,7,36600,36899,5
exhibition hall,1,18,7,36900,37199,7
exhibition hall,1,18,7,37200,37499,5
exhibition hall,1,18,7,37500,37799,15
exhibition hall,1,18,7,37800,38099,58
exhibition hall,1,18,7,38100,38399,22
exhibition hall,1,18,7,38400,38699,46
exhibition hall,1,18,7,38700,38999,52
exhibition hall,1,18,7,39000,39299,130
exhibition hall,1,18,7,39300,39599,54
exhibition hall,1,18,7,39600,39899,7
exhibition hall,1,18,7,39900,40199,2
exhibition hall,1,18,7,40200,40499,2
exhibition hall,1,18,7,40500,40799,3
