id,area_index,category,time,time_end,previous_category
10943,4,poster area,38851,38861,sub convention
10943,5,exhibition hall,39167,39174,poster area
10943,6,rest area,41575,41584,exhibition hall
10943,7,main convention,41944,41956,rest area
10949,1,main convention,33008,33031,None
10949,2,poster area,38506,38516,main convention
10949,3,sub convention,38609,40698,poster area
10949,4,poster area,40996,41014,sub convention
10949,5,main convention,42024,42031,poster area
10951,1,poster area,34277,34284,None
10951,2,sub convention,34331,34338,poster area
10951,3,poster area,37889,37938,sub convention
10951,4,sub convention,37998,38009,poster area
10951,5,poster area,41062,41075,sub convention
10955,1,exhibition hall,31420,31428,None
10955,2,main convention,32530,32537,exhibition hall
10955,3,poster area,35307,35314,main convention
10955,4,sub convention,35340,35391,poster area
10955,5,poster area,37874,37881,sub convention
10955,6,room,38275,38288,poster area
10955,7,poster area,38671,39078,room
10955,8,main convention,39304,39320,poster area
10956,1,poster area,33905,33915,None
10956,2,sub convention,34284,34298,poster area
10956,3,poster area,40479,40486,sub convention
10959,1,sub convention,34438,34459,None
10959,2,poster area,40555,40564,sub convention
10961,1,main convention,32595,32612,None
10961,2,poster area,38539,38547,main convention
10961,3,sub convention,38588,38625,poster area
10961,4,poster area,41053,41067,sub convention
10961,5,main convention,41316,41323,poster area
10967,1,main convention,33024,33048,None
10967,2,poster area,34984,34991,main convention
10967,3,sub convention,35001,35035,poster area
10967,4,poster area,35435,35441,sub convention
10970,1,poster area,33850,33860,None
10970,2,sub convention,34234,40798,poster area
10970,3,poster area,41441,41451,sub convention
10976,1,exhibition hall,31090,31096,None
10976,2,main convention,32537,32545,exhibition hall
10976,3,poster area,35046,35052,main convention
10976,4,sub convention,35070,35107,poster area
10976,5,poster area,37445,37453,sub convention
10976,6,room,37597,37603,poster area
10976,7,exhibition hall,37807,37818,room
10976,8,room,37993,38678,exhibition hall
10976,9,main convention,39289,39296,room
10977,1,poster area,40740,40749,None
10977,2,exhibition hall,41663,41670,poster area
10981,1,poster area,32506,32513,None
10981,2,room,32788,32802,poster area
10983,1,poster area,31227,31233,None
10983,2,exhibition hall,31466,31474,poster area
10983,3,main convention,32578,32592,exhibition hall
10983,4,sub convention,35217,35265,main convention
10983,5,poster area,37711,37728,sub convention
10983,6,room,38009,38025,poster area
10983,7,main convention,39239,39252,room
10983,8,poster area,41979,42448,main convention
10983,9,rest area,42566,42572,poster area
10985,1,poster area,32057,32064,None
10985,2,exhibition hall,34636,34644,poster area
10985,3,main convention,36738,36744,exhibition hall
10985,4,poster area,37869,37876,main convention
10985,5,exhibition hall,38932,38942,poster area
10985,6,main convention,40180,40186,exhibition hall
10985,7,poster area,41925,41932,main convention
10986,1,main convention,32883,32907,None
10986,2,poster area,35121,35128,main convention
10986,3,sub convention,35146,35187,poster area
10986,4,poster area,37405,37412,sub convention
10986,5,room,38448,38462,poster area
10986,6,poster area,38760,38770,room
10986,7,main convention,39364,39379,poster area
10986,8,exhibition hall,41858,41869,main convention
10991,1,sub convention,34326,40318,None
10991,2,poster area,40359,40368,sub convention
10996,1,room,30845,30855,None
10996,2,main convention,32623,32629,room
10996,3,poster area,38547,38555,main convention
10996,4,sub convention,38587,38654,poster area
10996,5,poster area,40983,40997,sub convention
10997,1,main convention,33156,33164,None
10997,2,poster area,35319,35326,main convention
10997,3,sub convention,35379,35441,poster area
11001,1,main convention,33141,33148,None
11001,2,poster area,38240,38249,main convention
11001,3,sub convention,38304,38336,poster area
11001,4,poster area,40773,40783,sub convention
11001,5,main convention,41080,41086,poster area
11006,1,poster area,33851,33860,None
11006,2,sub convention,34274,34289,poster area
11006,3,poster area,40052,40060,sub convention
11009,1,exhibition hall,31936,31947,None
11009,2,main convention,32779,32799,exhibition hall
11009,3,room,37975,37984,main convention
11009,4,poster area,38701,38711,room
11009,5,main convention,39191,39204,poster area
11015,1,sub convention,34481,34507,None
11015,2,poster area,39615,39624,sub convention
11022,1,poster area,34024,34034,None
11022,2,sub convention,35269,35317,poster area
11022,3,poster area,39121,39129,sub convention
11022,4,sub convention,39276,39326,poster area
11022,5,poster area,40768,40777,sub convention
11022,6,exhibition hall,41114,41120,poster area
11023,1,poster area,32705,32711,None
11023,2,main convention,33302,33309,poster area
11023,3,poster area,35339,35346,main convention
11023,4,sub convention,35377,35432,poster area
11023,5,poster area,38388,38395,sub convention
11023,6,rest area,38718,38726,poster area
11023,7,main convention,39264,39278,rest area
11023,8,rest area,41648,41657,main convention
11023,9,main convention,41965,41978,rest area
11025,1,main convention,32970,32996,None
11025,2,poster area,38106,38114,main convention
11025,3,sub convention,38179,38200,poster area
11025,4,poster area,40713,40722,sub convention
11025,5,rest area,41028,41138,poster area
11026,1,room,30408,30415,None
11026,2,exhibition hall,31941,31953,room
11026,3,room,39775,39783,exhibition hall
11026,4,exhibition hall,42143,42150,room
11027,1,sub convention,34431,34451,None
11027,2,poster area,39880,39892,sub convention
11028,1,poster area,32363,32373,None
11028,2,room,32741,40948,poster area
11029,1,room,32250,32538,None
11029,2,poster area,41522,41536,room
11029,3,main convention,41829,41835,poster area
11032,1,main convention,32784,32803,None
11032,2,exhibition hall,37759,37767,main convention
11032,3,main convention,39182,39195,exhibition hall
11033,1,main convention,32431,32438,None
11033,2,poster area,38330,38342,main convention
11033,3,sub convention,38428,38471,poster area
11033,4,poster area,40638,40647,sub convention
11033,5,main convention,40830,40836,poster area
11038,1,main convention,33063,33081,None
11038,2,poster area,35269,35276,main convention
11038,3,sub convention,35318,35376,poster area
11038,4,poster area,37810,37818,sub convention
11038,5,room,37991,38378,poster area
11038,6,exhibition hall,38434,38443,room
11040,1,poster area,33749,33758,None
11040,2,sub convention,34220,38978,poster area
11040,3,poster area,39014,39024,sub convention
11046,1,exhibition hall,32873,32880,None
11046,2,main convention,35168,35183,exhibition hall
11050,1,sub convention,34656,34666,None
11050,2,poster area,37658,37665,sub convention
11050,3,sub convention,38709,38751,poster area
11050,4,poster area,41009,41019,sub convention
11052,1,poster area,32718,32726,None
11052,2,main convention,33547,33553,poster area
11052,3,poster area,35057,35063,main convention
11052,4,sub convention,35096,35458,poster area
11052,5,poster area,35466,35472,sub convention
11066,1,sub convention,34541,34566,None
11066,2,poster area,39106,39113,sub convention
11068,1,poster area,32133,32398,None
11068,2,main convention,32747,32766,poster area
11068,3,room,38074,38086,main convention
11068,4,poster area,38839,38847,room
11068,5,main convention,39235,39248,poster area
11068,6,exhibition hall,41653,41662,main convention
11068,7,main convention,41811,41819,exhibition hall
11069,1,poster area,31951,31960,None
11069,2,exhibition hall,32066,32078,poster area
11069,3,main convention,32495,32506,exhibition hall
11069,4,poster area,34974,34982,main convention
11069,5,sub convention,35020,35055,poster area
11069,6,poster area,37227,37235,sub convention
11069,7,exhibition hall,37376,37383,poster area
11069,8,room,37858,37867,exhibition hall
11069,9,poster area,39058,39066,room
11069,10,main convention,39423,39435,poster area
11069,11,exhibition hall,43184,43192,main convention
11075,1,exhibition hall,33881,34198,None
11075,2,poster area,34308,34316,exhibition hall
11075,3,sub convention,34368,34384,poster area
11075,4,poster area,40438,40447,sub convention
11080,1,poster area,34709,34716,None
11080,2,sub convention,34755,37408,poster area
11080,3,poster area,37425,37432,sub convention
11080,4,sub convention,38083,38100,poster area
11080,5,poster area,40708,40719,sub convention
11085,1,poster area,41502,41512,None
11087,1,poster area,34277,34778,None
11087,2,sub convention,35046,35080,poster area
11089,1,poster area,34591,34828,None
11089,2,sub convention,34992,36818,poster area
11089,3,poster area,38473,38481,sub convention
11089,4,exhibition hall,38595,38602,poster area
11089,5,rest area,41484,41491,exhibition hall
11091,1,poster area,32275,32284,None
11091,2,exhibition hall,32402,32419,poster area
11091,3,main convention,32818,32839,exhibition hall
11091,4,room,38236,38249,main convention
11091,5,poster area,38647,38657,room
11091,6,main convention,39304,39320,poster area
11093,1,exhibition hall,32384,32395,None
11093,2,main convention,32790,32809,exhibition hall
11093,3,poster area,38372,38378,main convention
11093,4,sub convention,38404,38447,poster area
11093,5,poster area,40933,40948,sub convention
11093,6,rest area,41386,41392,poster area
11093,7,main convention,41944,41956,rest area
11096,1,exhibition hall,32252,32262,None
11096,2,room,32682,41168,exhibition hall
11098,1,main convention,32753,32771,None
11098,2,poster area,35329,35335,main convention
11098,3,sub convention,35369,35430,poster area
11098,4,poster area,38477,38486,sub convention
11100,1,exhibition hall,30962,30968,None
11100,2,main convention,32624,32642,exhibition hall
11100,3,exhibition hall,37773,37782,main convention
11100,4,main convention,39207,39220,exhibition hall
11103,1,room,33266,33273,None
11103,2,exhibition hall,33406,33414,room
11103,3,poster area,34371,34379,exhibition hall
11103,4,sub convention,34398,34415,poster area
11103,5,poster area,40430,40439,sub convention
11107,1,exhibition hall,31990,32001,None
11107,2,main convention,32696,32715,exhibition hall
11107,3,poster area,38207,38488,main convention
11107,4,sub convention,38536,38567,poster area
11107,5,poster area,40648,40657,sub convention
11107,6,main convention,40793,40799,poster area
11113,1,exhibition hall,32465,32505,None
11113,2,main convention,32850,32857,exhibition hall
11113,3,sub convention,38019,38059,main convention
11113,4,poster area,40719,40727,sub convention
11116,1,room,32641,32648,None
11116,2,main convention,32978,33003,room
11116,3,sub convention,38110,38123,main convention
11116,4,poster area,40850,40861,sub convention
11116,5,room,40955,41168,poster area
11116,6,poster area,41297,41438,room
11123,1,main convention,33011,33036,None
11123,2,poster area,38430,38439,main convention
11123,3,sub convention,38462,38492,poster area
11123,4,poster area,40818,40829,sub convention
11123,5,rest area,41331,41338,poster area
11129,1,main convention,32617,32634,None
11129,2,poster area,38321,38328,main convention
11129,3,sub convention,38348,38368,poster area
11129,4,poster area,40453,40460,sub convention
11129,5,main convention,40629,40635,poster area
11136,1,exhibition hall,32228,32238,None
11136,2,main convention,32605,32612,exhibition hall
11136,3,poster area,35080,35088,main convention
11136,4,sub convention,35126,36648,poster area
11136,5,poster area,37298,37306,sub convention
11136,6,room,37712,37848,poster area
11136,7,exhibition hall,37916,37924,room
11136,8,room,38057,38069,exhibition hall
11136,9,rest area,38715,38724,room
11136,10,main convention,39336,39349,rest area
11138,1,main convention,32796,32816,None
11138,2,exhibition hall,37773,37783,main convention
11138,3,room,37886,37897,exhibition hall
11138,4,exhibition hall,38375,38383,room
11138,5,main convention,39110,39118,exhibition hall
11141,1,poster area,33848,33857,None
11141,2,sub convention,34376,34391,poster area
11141,3,poster area,40406,40414,sub convention
11143,1,room,39237,39243,None
11146,1,poster area,33928,33937,None
11146,2,sub convention,34225,34232,poster area
11146,3,poster area,40677,40686,sub convention
11149,1,exhibition hall,32489,32534,None
11151,1,poster area,32345,32353,None
11151,2,main convention,32962,32971,poster area
11151,3,poster area,38167,38176,main convention
11151,4,sub convention,38257,38273,poster area
11151,5,poster area,41480,41490,sub convention
11153,1,main convention,33004,33029,None
11153,2,poster area,38076,38085,main convention
11153,3,sub convention,38154,38169,poster area
11153,4,poster area,40291,40298,sub convention
11153,5,main convention,40502,40508,poster area
11160,1,room,35025,35088,None
11160,2,poster area,35142,35149,room
11160,3,main convention,35240,35247,poster area
11160,4,room,37722,38088,main convention
11160,5,poster area,38142,38150,room
11160,6,room,38543,38553,poster area
11160,7,main convention,39183,39196,room
11165,1,room,29096,29102,None
11167,1,sub convention,34452,34474,None
11167,2,poster area,39750,39758,sub convention
11171,1,exhibition hall,32257,32268,None
11171,2,main convention,32521,32528,exhibition hall
11171,3,poster area,35376,35383,main convention
11171,4,sub convention,35428,35491,poster area
11171,5,poster area,37984,37992,sub convention
11172,1,poster area,31982,32388,None
11172,2,main convention,32620,32637,poster area
11172,3,sub convention,38318,38351,main convention
11172,4,poster area,41059,41069,sub convention
11176,1,room,32654,32664,None
11179,1,exhibition hall,32073,32083,None
11179,2,main convention,32583,32599,exhibition hall
11179,3,poster area,35318,35324,main convention
11179,4,sub convention,35351,35409,poster area
11179,5,poster area,37899,37906,sub convention
11179,6,room,37923,37930,poster area
11179,7,rest area,38514,38522,room
11179,8,main convention,39368,39383,rest area
11182,1,main convention,32499,32506,None
11182,2,poster area,38214,38225,main convention
11182,3,sub convention,38307,40668,poster area
11182,4,poster area,40744,40753,sub convention
11186,1,main convention,33064,33082,None
11186,2,exhibition hall,37556,37563,main convention
11186,3,main convention,40198,40205,exhibition hall
11192,1,exhibition hall,31493,31501,None
11192,2,main convention,32730,32749,exhibition hall
11193,1,exhibition hall,32334,32343,None
11193,2,main convention,32501,32511,exhibition hall
11193,3,sub convention,35433,35498,main convention
11193,4,poster area,38409,38415,sub convention
11193,5,main convention,39205,39212,poster area
11197,1,room,32467,32477,None
11197,2,main convention,32935,32959,room
11197,3,poster area,38124,38130,main convention
11197,4,sub convention,38148,38168,poster area
11197,5,poster area,40811,40823,sub convention
11197,6,main convention,40916,40922,poster area
11199,1,main convention,32937,32962,None
11199,2,poster area,35087,35093,main convention
11199,3,sub convention,35138,35178,poster area
11199,4,poster area,36703,36710,sub convention
11199,5,exhibition hall,37529,37536,poster area
11199,6,room,37865,37873,exhibition hall
11199,7,main convention,39196,39204,room
11199,8,exhibition hall,41398,41405,main convention
11199,9,main convention,41875,41885,exhibition hall
11201,1,room,31751,31757,None
11201,2,main convention,32440,32449,room
11201,3,room,35041,35078,main convention
11201,4,main convention,35101,35108,room
11201,5,room,37736,39038,main convention
11201,6,main convention,39053,39059,room
11201,7,room,41671,41678,main convention
11201,8,main convention,41749,41756,room
11203,1,exhibition hall,41779,41792,None
11206,1,main convention,33858,33865,None
11206,2,sub convention,35424,35487,main convention
11206,3,poster area,37999,38005,sub convention
11206,4,exhibition hall,39209,39216,poster area
11206,5,main convention,39350,39360,exhibition hall
11206,6,poster area,41711,41719,main convention
11206,7,main convention,42015,42026,poster area
11209,1,main convention,33020,33045,None
11209,2,exhibition hall,35014,35023,main convention
11210,1,poster area,31615,31621,None
11210,2,main convention,32812,32833,poster area
11210,3,poster area,38257,38267,main convention
11210,4,sub convention,38362,38384,poster area
11210,5,poster area,40817,40830,sub convention
11210,6,rest area,41601,41610,poster area
11211,1,poster area,34021,34032,None
11211,2,sub convention,34250,34256,poster area
11213,1,main convention,33182,33189,None
11213,2,poster area,38713,38721,main convention
11213,3,sub convention,38749,38789,poster area
11213,4,poster area,41016,41028,sub convention
11213,5,main convention,42300,42309,poster area
11216,1,poster area,32070,32079,None
11216,2,main convention,32482,32492,poster area
11216,3,poster area,38360,38369,main convention
11216,4,sub convention,38473,38524,poster area
11216,5,poster area,41016,41030,sub convention
11216,6,main convention,42031,42038,poster area
11217,1,poster area,33850,33859,None
11217,2,sub convention,34238,34248,poster area
11217,3,poster area,40964,40975,sub convention
11218,1,main convention,32951,32975,None
11218,2,poster area,38651,38659,main convention
11218,3,sub convention,38720,38772,poster area
11218,4,poster area,40841,40853,sub convention
11218,5,main convention,41105,41111,poster area
11218,6,poster area,42266,42272,main convention
11219,1,main convention,32946,32969,None
11219,2,poster area,38306,38316,main convention
11219,3,sub convention,38400,38442,poster area
11219,4,poster area,40671,40683,sub convention
11221,1,room,31725,31740,None
11221,2,exhibition hall,35262,35268,room
11221,3,poster area,40144,40151,exhibition hall
11221,4,exhibition hall,42329,42336,poster area
11221,5,main convention,42784,42790,exhibition hall
11225,1,sub convention,34199,34204,None
11225,2,poster area,40147,40156,sub convention
11228,1,room,33477,33578,None
11228,2,exhibition hall,33623,33632,room
11228,3,poster area,34433,34440,exhibition hall
11228,4,sub convention,34497,34525,poster area
11228,5,poster area,39881,39892,sub convention
11231,1,main convention,32958,32984,None
11231,2,poster area,38362,38371,main convention
11231,3,sub convention,38468,38518,poster area
11231,4,rest area,41613,41621,sub convention
11232,1,main convention,33060,33067,None
11232,2,poster area,38119,38126,main convention
11232,3,sub convention,38176,38197,poster area
11232,4,poster area,40869,40882,sub convention
11232,5,main convention,42130,42138,poster area
11234,1,poster area,31773,31781,None
11234,2,main convention,32577,32591,poster area
11234,3,poster area,38127,38136,main convention
11234,4,sub convention,38197,40598,poster area
11234,5,poster area,40612,40621,sub convention
11236,1,poster area,33874,33884,None
11236,2,sub convention,35139,35153,poster area
11236,3,poster area,39809,39816,sub convention
11251,1,room,27626,27632,None
11252,1,poster area,32397,32406,None
11252,2,main convention,32792,32812,poster area
11252,3,poster area,38596,38604,main convention
11252,4,sub convention,38662,38730,poster area
11252,5,poster area,40871,40883,sub convention
11252,6,main convention,42202,42210,poster area
11253,1,main convention,33121,33129,None
11253,2,poster area,38712,38720,main convention
11253,3,sub convention,38760,38800,poster area
11253,4,poster area,40720,40730,sub convention
11253,5,main convention,40917,40923,poster area
11255,1,exhibition hall,31458,31466,None
11255,2,main convention,32526,32538,exhibition hall
11255,3,poster area,35355,35361,main convention
11255,4,sub convention,35408,35471,poster area
11255,5,poster area,40539,40548,sub convention
11262,1,poster area,32372,32378,None
11262,2,main convention,32922,32932,poster area
11262,3,poster area,38497,38507,main convention
11262,4,sub convention,38611,38649,poster area
11262,5,poster area,41249,41260,sub convention
11265,1,sub convention,34496,34524,None
11265,2,poster area,39049,39058,sub convention
11267,1,main convention,32923,32947,None
11267,2,poster area,38179,38186,main convention
11267,3,sub convention,38216,38240,poster area
11267,4,poster area,40732,41148,sub convention
11267,5,main convention,42103,42110,poster area
11277,1,poster area,33279,33286,None
11277,2,sub convention,34235,34244,poster area
11277,3,poster area,40376,40383,sub convention
11278,1,room,31896,32408,None
11278,2,main convention,32658,32676,room
11278,3,poster area,38476,38487,main convention
11278,4,sub convention,38578,38644,poster area
11278,5,poster area,40716,40725,sub convention
11278,6,room,40756,40763,poster area
11278,7,poster area,41006,41018,room
11279,1,room,32683,32690,None
11279,2,main convention,32991,33015,room
11279,3,room,37946,37958,main convention
11279,4,poster area,37981,37987,room
11279,5,room,38499,39008,poster area
11279,6,main convention,39134,39141,room
11284,1,exhibition hall,32321,32334,None
11284,2,room,32739,32751,exhibition hall
11292,1,poster area,31479,31486,None
11292,2,exhibition hall,31842,31852,poster area
11292,3,main convention,32786,32794,exhibition hall
11292,4,rest area,39033,39045,main convention
11292,5,main convention,39338,39346,rest area
11297,1,poster area,32024,32032,None
11297,2,main convention,32923,32947,poster area
11297,3,exhibition hall,35113,35138,main convention
11297,4,main convention,35212,35218,exhibition hall
11297,5,exhibition hall,37823,37832,main convention
11297,6,main convention,39129,39138,exhibition hall
11300,1,poster area,34206,34216,None
11300,2,sub convention,34262,34275,poster area
11300,3,poster area,39602,39609,sub convention
11302,1,poster area,33216,34218,None
11302,2,sub convention,34229,34235,poster area
11302,3,poster area,40991,41004,sub convention
11303,1,room,32488,32496,None
11303,2,main convention,32949,32972,room
11303,3,room,38512,38522,main convention
11303,4,main convention,39120,39126,room
11311,1,room,31587,32398,None
11311,2,main convention,32576,32582,room
11311,3,room,38302,38658,main convention
11311,4,poster area,38675,38683,room
11311,5,main convention,39148,39154,poster area
11314,1,main convention,32472,32480,None
11314,2,rest area,37928,37935,main convention
11314,3,room,38120,38628,rest area
11314,4,poster area,38639,38648,room
11314,5,main convention,39320,39334,poster area
11316,1,poster area,34237,34243,None
11316,2,sub convention,34259,34265,poster area
11316,3,poster area,40858,40870,sub convention
11317,1,room,30766,32438,None
11317,2,poster area,33529,33537,room
11317,3,room,33580,33587,poster area
11317,4,poster area,34229,34238,room
11317,5,sub convention,34270,34282,poster area
11317,6,poster area,41467,41478,sub convention
11328,1,poster area,41779,41787,None
11328,2,main convention,42056,42065,poster area
11330,1,exhibition hall,33526,33534,None
11330,2,poster area,34376,34383,exhibition hall
11330,3,sub convention,34445,34467,poster area
11330,4,poster area,40403,40411,sub convention
11331,1,poster area,31462,32408,None
11331,2,main convention,32858,32867,poster area
11331,3,poster area,38347,38357,main convention
11331,4,sub convention,38449,38478,poster area
11331,5,poster area,41001,41013,sub convention
11331,6,main convention,42030,42041,poster area
11333,1,room,31828,31845,None
11333,2,main convention,32831,32838,room
11333,3,room,37878,37888,main convention
11333,4,poster area,38739,38747,room
11333,5,room,38940,38948,poster area
11335,1,exhibition hall,34250,34274,None
11335,2,poster area,34528,34536,exhibition hall
11335,3,sub convention,34572,39318,poster area
11335,4,poster area,39430,40418,sub convention
11339,1,exhibition hall,31628,31637,None
11339,2,main convention,32623,32641,exhibition hall
11339,3,poster area,38517,38528,main convention
11339,4,sub convention,38611,38650,poster area
11339,5,poster area,40928,40939,sub convention
11339,6,main convention,41191,41198,poster area
11341,1,exhibition hall,32508,32516,None
11341,2,poster area,34854,34860,exhibition hall
11341,3,sub convention,34883,34913,poster area
11341,4,poster area,37278,37284,sub convention
11341,5,room,38042,38057,poster area
11341,6,rest area,38614,38622,room
11341,7,main convention,39357,39371,rest area
11341,8,exhibition hall,41568,41576,main convention
11341,9,main convention,41846,41858,exhibition hall
11344,1,poster area,34209,34220,None
11344,2,sub convention,34320,34336,poster area
11344,3,poster area,40570,40579,sub convention
11347,1,poster area,40329,40337,None
11347,2,exhibition hall,41057,41064,poster area
11356,1,main convention,32996,33021,None
11356,2,poster area,35271,35277,main convention
11356,3,sub convention,35330,35379,poster area
11356,4,poster area,40065,40075,sub convention
11359,1,poster area,31736,31743,None
11359,2,main convention,32811,32832,poster area
11359,3,poster area,38267,38277,main convention
11359,4,sub convention,38363,38402,poster area
11359,5,poster area,41031,41046,sub convention
11362,1,main convention,32844,32865,None
11362,2,poster area,38277,38287,main convention
11362,3,sub convention,38373,38412,poster area
11362,4,poster area,40849,40859,sub convention
11362,5,rest area,41293,42728,poster area
11366,1,poster area,34406,34413,None
11366,2,sub convention,34422,34432,poster area
11366,3,poster area,37589,37597,sub convention
11369,1,main convention,39563,39569,None
11369,2,exhibition hall,41800,41811,main convention
11378,1,poster area,31085,31091,None
11378,2,main convention,32680,32699,poster area
11378,3,poster area,38536,38545,main convention
11378,4,sub convention,38640,38710,poster area
11378,5,poster area,41053,41068,sub convention
11378,6,main convention,41976,41989,poster area
11383,1,room,37654,37678,None
11383,2,poster area,37816,37823,room
11383,3,sub convention,37850,37864,poster area
11383,4,poster area,39688,39697,sub convention
11383,5,room,39843,41398,poster area
11388,1,main convention,32627,32635,None
11388,2,room,38178,38638,main convention
11388,3,poster area,38652,38958,room
11388,4,main convention,39424,39430,poster area
11388,5,exhibition hall,41866,41876,main convention
11393,1,poster area,33892,33900,None
11393,2,sub convention,34222,34234,poster area
11393,3,poster area,39809,39819,sub convention
11396,1,room,28047,28055,None
11396,2,exhibition hall,28982,28988,room
11396,3,main convention,29059,29065,exhibition hall
11396,4,room,41758,41766,main convention
11396,5,main convention,43808,43815,room
11397,1,main convention,32428,32436,None
11397,2,poster area,38210,38220,main convention
11397,3,sub convention,38296,38326,poster area
11397,4,poster area,40953,40967,sub convention
11397,5,main convention,42152,42158,poster area
11404,1,sub convention,35257,35304,None
11404,2,poster area,39121,39129,sub convention
11405,1,sub convention,34407,39208,None
11405,2,poster area,39589,39597,sub convention
11418,1,sub convention,34437,38248,None
11418,2,poster area,38264,38272,sub convention
11419,1,poster area,32792,32800,None
11419,2,room,33541,33618,poster area
11419,3,poster area,33733,34208,room
11419,4,sub convention,34290,34301,poster area
11419,5,poster area,40866,40876,sub convention
11422,1,main convention,33045,33067,None
11422,2,poster area,38347,38357,main convention
11422,3,sub convention,38433,40608,poster area
11422,4,poster area,41409,41421,sub convention
11424,1,poster area,31722,32418,None
11424,2,main convention,32741,32759,poster area
11424,3,poster area,38362,38369,main convention
11424,4,sub convention,38421,38464,poster area
11424,5,poster area,40962,40975,sub convention
11424,6,rest area,41805,41812,poster area
11424,7,main convention,42070,42081,rest area
11425,1,poster area,31387,31394,None
11425,2,main convention,32642,32658,poster area
11425,3,poster area,34939,34947,main convention
11425,4,sub convention,34984,38998,poster area
11425,5,poster area,39056,39063,sub convention
11426,1,poster area,31959,32388,None
11426,2,main convention,32544,32552,poster area
11426,3,poster area,38376,38384,main convention
11426,4,sub convention,38472,40908,poster area
11426,5,poster area,41011,41024,sub convention
11426,6,main convention,41865,41874,poster area
11430,1,poster area,33838,33848,None
11430,2,sub convention,34215,34224,poster area
11430,3,poster area,40092,40100,sub convention
11431,1,main convention,32799,32807,None
11431,2,poster area,38688,38697,main convention
11431,3,sub convention,38742,40778,poster area
11431,4,poster area,40800,40813,sub convention
11431,5,main convention,41068,41075,poster area
11431,6,poster area,43422,43428,main convention
11432,1,poster area,33085,33094,None
11432,2,sub convention,34389,34400,poster area
11432,3,poster area,39550,39559,sub convention
11433,1,main convention,32611,32629,None
11433,2,poster area,34948,34955,main convention
11433,3,sub convention,34998,35033,poster area
11433,4,poster area,38313,38322,sub convention
11433,5,main convention,39300,39306,poster area
11433,6,exhibition hall,41329,41335,main convention
11433,7,main convention,41906,41914,exhibition hall
11437,1,main convention,32961,32970,None
11440,1,sub convention,34760,39168,None
11440,2,poster area,39191,39198,sub convention
11444,1,main convention,32838,32860,None
11444,2,poster area,35233,35240,main convention
11444,3,sub convention,35261,35310,poster area
11444,4,poster area,38192,38201,sub convention
11444,5,main convention,39333,39347,poster area
11457,1,sub convention,34317,34332,None
11457,2,poster area,39462,40138,sub convention
11460,1,main convention,32673,32693,None
11460,2,poster area,37881,37888,main convention
11460,3,main convention,39138,39144,poster area
11462,1,room,29262,29278,None
11464,1,room,31778,32398,None
11464,2,main convention,32610,32617,room
11464,3,room,38420,38429,main convention
11464,4,main convention,39155,39162,room
11466,1,poster area,33868,33879,None
11466,2,sub convention,34515,38998,poster area
11466,3,poster area,39010,39018,sub convention
11476,1,room,30382,31788,None
11476,2,main convention,31963,39648,room
11476,3,room,39830,39839,main convention
11476,4,main convention,41700,44338,room
11478,1,main convention,32743,32763,None
11478,2,room,34953,34959,main convention
11478,3,poster area,35272,35279,room
11478,4,sub convention,35322,35379,poster area
11478,5,poster area,37775,37782,sub convention
11478,6,room,37872,37879,poster area
11478,7,poster area,38472,38638,room
11478,8,main convention,39120,39127,poster area
11480,1,main convention,32508,32518,None
11480,2,poster area,37454,37460,main convention
11480,3,sub convention,37494,37531,poster area
11480,4,poster area,39694,39703,sub convention
11480,5,main convention,39812,39818,poster area
11482,1,exhibition hall,33336,33344,None
11482,2,poster area,34389,34397,exhibition hall
11482,3,sub convention,34469,34480,poster area
11482,4,poster area,41073,41084,sub convention
11488,1,exhibition hall,32178,32189,None
11488,2,main convention,32604,32620,exhibition hall
11488,3,poster area,35408,35414,main convention
11488,4,sub convention,35456,38478,poster area
11488,5,poster area,38496,38503,sub convention
11488,6,rest area,39106,39122,poster area
11488,7,main convention,39428,39440,rest area
11490,1,sub convention,34706,40278,None
11490,2,poster area,41159,41173,sub convention
11492,1,main convention,40739,40746,None
11492,2,exhibition hall,41931,41938,main convention
11493,1,sub convention,34570,34593,None
11493,2,poster area,37934,37942,sub convention
11493,3,exhibition hall,39091,39099,poster area
11493,4,main convention,39246,39255,exhibition hall
11493,5,exhibition hall,41768,41780,main convention
11493,6,main convention,41900,41911,exhibition hall
11496,1,room,33097,33103,None
11496,2,poster area,33738,33749,room
11496,3,sub convention,33806,33812,poster area
11496,4,poster area,41424,41435,sub convention
11496,5,room,41679,41686,poster area
11498,1,exhibition hall,33772,33780,None
11498,2,poster area,36641,36647,exhibition hall
11498,3,exhibition hall,37567,37574,poster area
11498,4,room,37916,37925,exhibition hall
11498,5,exhibition hall,38407,38415,room
11498,6,rest area,41014,41021,exhibition hall
11504,1,poster area,31274,31280,None
11504,2,main convention,32577,32592,poster area
11504,3,poster area,35341,35348,main convention
11504,4,sub convention,35393,35455,poster area
11504,5,poster area,37667,37673,sub convention
11504,6,rest area,38324,38332,poster area
11504,7,main convention,39311,39326,rest area
11508,1,poster area,34179,34189,None
11508,2,sub convention,34219,34229,poster area
11508,3,poster area,40195,40206,sub convention
11512,1,room,31034,31043,None
11512,2,main convention,32707,32715,room
11512,3,sub convention,38003,38013,main convention
11512,4,poster area,40826,40839,sub convention
11516,1,main convention,33159,33168,None
11516,2,poster area,37956,37964,main convention
