start_time,end_time,source,target,movement_count
38700,38999,toilet 2,exhibition hall,114
38700,38999,toilet 2,poster area,38
38700,38999,toilet 2,room 2,10
38700,38999,toilet 2,room 3,20
38700,38999,toilet 2,south stairway (1st floor),28
38700,38999,toilet 2,toilet 1,3
38700,38999,toilet 3,north stairway (2nd floor),3
38700,38999,toilet 3,rest area,58
38700,38999,toilet 3,south stairway (2nd floor),9
39000,39299,exhibition hall,main convention,221
39000,39299,exhibition hall,poster area,1
39000,39299,exhibition hall,toilet 1,1
39000,39299,exhibition hall,toilet 2,8
39000,39299,main convention,north stairway (1st floor),3
39000,39299,north stairway (1st floor),main convention,17
39000,39299,north stairway (1st floor),north stairway (2nd floor),2
39000,39299,north stairway (1st floor),room 2,1
39000,39299,north stairway (2nd floor),north stairway (1st floor),4
39000,39299,north stairway (2nd floor),toilet 3,3
39000,39299,poster area,exhibition hall,4
39000,39299,poster area,main convention,45
39000,39299,poster area,north stairway (1st floor),9
39000,39299,poster area,room 2,6
39000,39299,poster area,room 3,2
39000,39299,poster area,south stairway (1st floor),15
39000,39299,poster area,toilet 1,10
39000,39299,poster area,toilet 2,2
39000,39299,rest area,south stairway (2nd floor),323
39000,39299,room 2,main convention,37
39000,39299,room 2,north stairway (1st floor),3
39000,39299,room 2,poster area,6
39000,39299,room 3,exhibition hall,31
39000,39299,room 3,main convention,20
39000,39299,room 3,poster area,11
39000,39299,room 3,room 2,10
39000,39299,room 3,south stairway (1st floor),18
39000,39299,room 3,toilet 1,15
39000,39299,room 3,toilet 2,27
39000,39299,room 4,main convention,18
39000,39299,south stairway (1st floor),exhibition hall,2
39000,39299,south stairway (1st floor),main convention,16
39000,39299,south stairway (1st floor),room 2,1
39000,39299,south stairway (1st floor),room 3,1
39000,39299,south stairway (1st floor),south stairway (2nd floor),83
39000,39299,south stairway (1st floor),toilet 2,3
39000,39299,south stairway (2nd floor),rest area,52
39000,39299,south stairway (2nd floor),room 5,10
39000,39299,south stairway (2nd floor),south stairway (1st floor),363
39000,39299,south stairway (2nd floor),toilet 3,24
39000,39299,toilet 1,main convention,3
39000,39299,toilet 1,north stairway (1st floor),2
39000,39299,toilet 1,poster area,20
39000,39299,toilet 1,south stairway (1st floor),4
39000,39299,toilet 1,toilet 2,1
39000,39299,toilet 2,exhibition hall,179
39000,39299,toilet 2,main convention,212
39000,39299,toilet 2,poster area,39
39000,39299,toilet 2,room 2,30
39000,39299,toilet 2,room 3,17
39000,39299,toilet 2,room 4,1
39000,39299,toilet 2,south stairway (1st floor),42
39000,39299,toilet 2,toilet 1,2
39000,39299,toilet 3,north stairway (2nd floor),4
39000,39299,toilet 3,rest area,10
39000,39299,toilet 3,room 5,1
39000,39299,toilet 3,south stairway (2nd floor),27
39300,39599,exhibition hall,main convention,329
39300,39599,exhibition hall,poster area,2
39300,39599,exhibition hall,south stairway (1st floor),1
39300,39599,main convention,exhibition hall,1
39300,39599,north stairway (1st floor),main convention,3
39300,39599,north stairway (1st floor),north stairway (2nd floor),1
39300,39599,north stairway (2nd floor),north stairway (1st floor),1
39300,39599,north stairway (2nd floor),toilet 3,1
39300,39599,poster area,exhibition hall,2
39300,39599,poster area,main convention,143
39300,39599,poster area,north stairway (1st floor),1
39300,39599,poster area,room 2,1
39300,39599,poster area,toilet 1,3
39300,39599,rest area,south stairway (2nd floor),14
39300,39599,room 2,main convention,39
39300,39599,room 2,north stairway (1st floor),3
39300,39599,room 2,poster area,3
39300,39599,room 2,south stairway (1st floor),1
39300,39599,room 3,exhibition hall,5
39300,39599,room 3,main convention,12
39300,39599,south stairway (1st floor),main convention,170
39300,39599,south stairway (1st floor),south stairway (2nd floor),26
39300,39599,south stairway (1st floor),toilet 2,1
39300,39599,south stairway (2nd floor),rest area,2
39300,39599,south stairway (2nd floor),room 5,13
39300,39599,south stairway (2nd floor),room 6,2
39300,39599,south stairway (2nd floor),south stairway (1st floor),120
39300,39599,south stairway (2nd floor),toilet 3,3
39300,39599,toilet 1,main convention,12
39300,39599,toilet 1,poster area,3
39300,39599,toilet 2,exhibition hall,83
39300,39599,toilet 2,main convention,60
39300,39599,toilet 2,poster area,38
39300,39599,toilet 2,room 2,75
39300,39599,toilet 2,south stairway (1st floor),23
39300,39599,toilet 2,toilet 1,11
39300,39599,toilet 3,north stairway (2nd floor),1
39300,39599,toilet 3,room 5,1
39300,39599,toilet 3,south stairway (2nd floor),11
39600,39899,exhibition hall,main convention,292
39600,39899,exhibition hall,room 3,1
39600,39899,exhibition hall,south stairway (1st floor),6
39600,39899,exhibition hall,toilet 2,8
39600,39899,north stairway (1st floor),main convention,3
39600,39899,poster area,main convention,142
39600,39899,poster area,room 2,1
39600,39899,poster area,south stairway (1st floor),2
39600,39899,poster area,toilet 2,2
39600,39899,room 2,main convention,47
39600,39899,room 3,main convention,1
39600,39899,room 6,south stairway (2nd floor),1
39600,39899,south stairway (1st floor),exhibition hall,6
39600,39899,south stairway (1st floor),main convention,223
39600,39899,south stairway (1st floor),south stairway (2nd floor),13
39600,39899,south stairway (1st floor),toilet 2,2
39600,39899,south stairway (2nd floor),room 5,1
39600,39899,south stairway (2nd floor),room 6,6
39600,39899,south stairway (2nd floor),south stairway (1st floor),17
39600,39899,south stairway (2nd floor),toilet 3,1
39600,39899,toilet 1,main convention,36
39600,39899,toilet 1,poster area,2
39600,39899,toilet 2,exhibition hall,2
39600,39899,toilet 2,main convention,33
39600,39899,toilet 2,poster area,2
39600,39899,toilet 2,south stairway (1st floor),4
39600,39899,toilet 3,room 5,1
39600,39899,toilet 3,south stairway (2nd floor),5
39900,40199,exhibition hall,main convention,100
39900,40199,exhibition hall,room 3,1
39900,40199,exhibition hall,south stairway (1st floor),2
39900,40199,exhibition hall,toilet 2,3
39900,40199,poster area,main convention,53
39900,40199,rest area,south stairway (2nd floor),1
39900,40199,room 2,main convention,48
39900,40199,room 3,south stairway (1st floor),1
39900,40199,room 6,south stairway (2nd floor),3
39900,40199,south stairway (1st floor),main convention,87
39900,40199,south stairway (1st floor),south stairway (2nd floor),6
39900,40199,south stairway (2nd floor),rest area,1
39900,40199,south stairway (2nd floor),room 6,3
39900,40199,south stairway (2nd floor),south stairway (1st floor),10
39900,40199,south stairway (2nd floor),toilet 3,4
39900,40199,toilet 1,main convention,22
39900,40199,toilet 2,main convention,41
39900,40199,toilet 3,south stairway (2nd floor),5
40200,40499,exhibition hall,main convention,3
40200,40499,exhibition hall,south stairway (1st floor),1
40200,40499,exhibition hall,toilet 2,4
40200,40499,poster area,main convention,1
40200,40499,poster area,room 2,1
40200,40499,poster area,south stairway (1st floor),1
40200,40499,rest area,toilet 3,1
40200,40499,room 6,south stairway (2nd floor),1
40200,40499,south stairway (1st floor),exhibition hall,1
40200,40499,south stairway (1st floor),south stairway (2nd floor),3
40200,40499,south stairway (2nd floor),rest area,2
40200,40499,south stairway (2nd floor),room 6,2
40200,40499,south stairway (2nd floor),south stairway (1st floor),2
40500,40799,exhibition hall,main convention,2
40500,40799,exhibition hall,poster area,1
40500,40799,exhibition hall,south stairway (1st floor),1
40500,40799,exhibition hall,toilet 1,1
40500,40799,exhibition hall,toilet 2,1
40500,40799,poster area,south stairway (1st floor),2
40500,40799,south stairway (1st floor),exhibition hall,1
40500,40799,south stairway (1st floor),main convention,1
40500,40799,south stairway (1st floor),south stairway (2nd floor),3
40500,40799,south stairway (2nd floor),rest area,2
40500,40799,south stairway (2nd floor),south stairway (1st floor),1
40500,40799,toilet 2,exhibition hall,2
40500,40799,toilet 2,main convention,1
40500,40799,toilet 3,south stairway (2nd floor),1
40800,41099,exhibition hall,south stairway (1st floor),5
40800,41099,exhibition hall,toilet 1,1
40800,41099,rest area,south stairway (2nd floor),3
40800,41099,south stairway (1st floor),exhibition hall,1
40800,41099,south stairway (1st floor),south stairway (2nd floor),7
40800,41099,south stairway (2nd floor),rest area,5
40800,41099,south stairway (2nd floor),south stairway (1st floor),4
40800,41099,south stairway (2nd floor),toilet 3,1
40800,41099,toilet 1,exhibition hall,1
40800,41099,toilet 1,poster area,1
40800,41099,toilet 1,south stairway (1st floor),1
40800,41099,toilet 2,exhibition hall,2
41100,41399,exhibition hall,south stairway (1st floor),5
41100,41399,exhibition hall,toilet 2,4
41100,41399,main convention,exhibition hall,2
41100,41399,main convention,poster area,1
41100,41399,main convention,south stairway (1st floor),1
41100,41399,main convention,toilet 2,5
41100,41399,poster area,exhibition hall,1
41100,41399,rest area,south stairway (2nd floor),2
41100,41399,south stairway (1st floor),south stairway (2nd floor),7
41100,41399,south stairway (1st floor),toilet 2,1
41100,41399,south stairway (2nd floor),rest area,4
41100,41399,south stairway (2nd floor),room 6,1
41100,41399,south stairway (2nd floor),south stairway (1st floor),2
41100,41399,south stairway (2nd floor),toilet 3,2
41100,41399,toilet 2,exhibition hall,2
41100,41399,toilet 3,rest area,1
41400,41699,exhibition hall,room 2,1
41400,41699,exhibition hall,south stairway (1st floor),1
41400,41699,exhibition hall,toilet 2,3
41400,41699,main convention,exhibition hall,26
41400,41699,main convention,poster area,5
41400,41699,main convention,room 2,3
41400,41699,main convention,room 3,1
41400,41699,main convention,room 4,6
41400,41699,main convention,south stairway (1st floor),20
41400,41699,main convention,toilet 1,2
41400,41699,main convention,toilet 2,87
41400,41699,poster area,exhibition hall,1
41400,41699,poster area,toilet 1,2
41400,41699,rest area,toilet 3,2
41400,41699,room 2,poster area,1
41400,41699,room 3,exhibition hall,1
41400,41699,room 6,south stairway (2nd floor),2
41400,41699,south stairway (1st floor),south stairway (2nd floor),23
41400,41699,south stairway (2nd floor),rest area,8
41400,41699,south stairway (2nd floor),room 6,2
41400,41699,south stairway (2nd floor),south stairway (1st floor),2
41400,41699,south stairway (2nd floor),toilet 3,4
41400,41699,toilet 1,poster area,1
41400,41699,toilet 2,exhibition hall,4
41400,41699,toilet 2,poster area,1
41400,41699,toilet 2,south stairway (1st floor),1
41400,41699,toilet 3,rest area,1
41400,41699,toilet 3,south stairway (2nd floor),1
41700,41999,exhibition hall,main convention,60
41700,41999,exhibition hall,south stairway (1st floor),4
41700,41999,main convention,exhibition hall,78
41700,41999,main convention,north stairway (1st floor),4
41700,41999,main convention,poster area,19
41700,41999,main convention,room 2,12
41700,41999,main convention,room 3,2
41700,41999,main convention,room 4,3
41700,41999,main convention,south stairway (1st floor),70
41700,41999,main convention,toilet 1,39
41700,41999,main convention,toilet 2,234
41700,41999,north stairway (1st floor),main convention,1
41700,41999,north stairway (1st floor),north stairway (2nd floor),4
41700,41999,north stairway (2nd floor),north stairway (1st floor),1
41700,41999,north stairway (2nd floor),toilet 3,3
41700,41999,poster area,main convention,14
41700,41999,poster area,south stairway (1st floor),1
41700,41999,poster area,toilet 1,7
41700,41999,rest area,south stairway (2nd floor),11
41700,41999,room 2,main convention,4
41700,41999,room 2,poster area,2
41700,41999,room 3,exhibition hall,2
41700,41999,room 4,main convention,3
41700,41999,south stairway (1st floor),exhibition hall,2
41700,41999,south stairway (1st floor),main convention,12
41700,41999,south stairway (1st floor),poster area,1
41700,41999,south stairway (1st floor),south stairway (2nd floor),69
41700,41999,south stairway (1st floor),toilet 1,1
41700,41999,south stairway (2nd floor),rest area,16
41700,41999,south stairway (2nd floor),room 6,3
41700,41999,south stairway (2nd floor),south stairway (1st floor),23
41700,41999,south stairway (2nd floor),toilet 3,33
41700,41999,toilet 1,main convention,1
41700,41999,toilet 1,poster area,9
41700,41999,toilet 2,exhibition hall,9
41700,41999,toilet 2,main convention,140
41700,41999,toilet 2,poster area,5
41700,41999,toilet 2,room 2,3
41700,41999,toilet 3,north stairway (2nd floor),1
41700,41999,toilet 3,rest area,1
41700,41999,toilet 3,south stairway (2nd floor),8
42000,42299,exhibition hall,main convention,34
42000,42299,exhibition hall,south stairway (1st floor),7
42000,42299,main convention,exhibition hall,4
42000,42299,main convention,north stairway (1st floor),2
42000,42299,main convention,poster area,13
42000,42299,main convention,room 2,10
42000,42299,main convention,south stairway (1st floor),26
42000,42299,main convention,toilet 1,15
42000,42299,main convention,toilet 2,27
42000,42299,north stairway (1st floor),main convention,2
42000,42299,north stairway (1st floor),north stairway (2nd floor),2
42000,42299,north stairway (2nd floor),north stairway (1st floor),2
42000,42299,north stairway (2nd floor),room 6,1
42000,42299,north stairway (2nd floor),toilet 3,1
42000,42299,poster area,main convention,19
42000,42299,poster area,room 2,1
42000,42299,poster area,south stairway (1st floor),1
42000,42299,poster area,toilet 1,7
42000,42299,rest area,south stairway (2nd floor),6
42000,42299,rest area,toilet 3,1
42000,42299,room 2,main convention,2
42000,42299,room 2,poster area,9
42000,42299,room 3,main convention,2
42000,42299,room 4,main convention,1
42000,42299,room 5,room 6,1
42000,42299,south stairway (1st floor),exhibition hall,1
42000,42299,south stairway (1st floor),main convention,37
42000,42299,south stairway (1st floor),room 4,1
42000,42299,south stairway (1st floor),south stairway (2nd floor),56
42000,42299,south stairway (2nd floor),rest area,3
42000,42299,south stairway (2nd floor),room 6,32
42000,42299,south stairway (2nd floor),south stairway (1st floor),51
42000,42299,south stairway (2nd floor),toilet 3,34
42000,42299,toilet 1,main convention,22
42000,42299,toilet 1,poster area,13
42000,42299,toilet 1,room 2,1
42000,42299,toilet 2,main convention,158
42000,42299,toilet 2,poster area,1
42000,42299,toilet 2,room 2,1
42000,42299,toilet 3,north stairway (2nd floor),2
42000,42299,toilet 3,rest area,2
42000,42299,toilet 3,south stairway (2nd floor),42
42300,42599,exhibition hall,main convention,1
42300,42599,exhibition hall,south stairway (1st floor),1
42300,42599,main convention,poster area,1
42300,42599,main convention,south stairway (1st floor),1
42300,42599,north stairway (1st floor),main convention,1
42300,42599,north stairway (2nd floor),north stairway (1st floor),1
42300,42599,north stairway (2nd floor),toilet 3,1
42300,42599,poster area,main convention,10
42300,42599,poster area,north stairway (1st floor),1
42300,42599,poster area,room 2,2
42300,42599,poster area,south stairway (1st floor),3
42300,42599,rest area,toilet 3,1
42300,42599,room 2,poster area,3
42300,42599,room 4,main convention,1
42300,42599,south stairway (1st floor),main convention,33
42300,42599,south stairway (1st floor),poster area,1
42300,42599,south stairway (1st floor),south stairway (2nd floor),7
42300,42599,south stairway (2nd floor),rest area,3
42300,42599,south stairway (2nd floor),room 6,7
42300,42599,south stairway (2nd floor),south stairway (1st floor),21
42300,42599,toilet 1,main convention,18
42300,42599,toilet 1,poster area,5
42300,42599,toilet 2,main convention,18
42300,42599,toilet 2,room 4,1
42300,42599,toilet 3,north stairway (2nd floor),1
42300,42599,toilet 3,rest area,1
42300,42599,toilet 3,south stairway (2nd floor),19
42600,42899,exhibition hall,main convention,1
42600,42899,exhibition hall,poster area,1
42600,42899,exhibition hall,south stairway (1st floor),1
42600,42899,main convention,south stairway (1st floor),1
42600,42899,north stairway (1st floor),room 2,1
42600,42899,north stairway (2nd floor),north stairway (1st floor),1
42600,42899,poster area,exhibition hall,1
42600,42899,poster area,main convention,6
42600,42899,poster area,room 2,9
42600,42899,poster area,south stairway (1st floor),3
42600,42899,poster area,toilet 1,1
42600,42899,rest area,south stairway (2nd floor),2
42600,42899,rest area,toilet 3,1
42600,42899,room 2,poster area,1
42600,42899,south stairway (1st floor),main convention,4
42600,42899,south stairway (1st floor),south stairway (2nd floor),7
42600,42899,south stairway (1st floor),toilet 2,1
42600,42899,south stairway (2nd floor),rest area,7
42600,42899,south stairway (2nd floor),south stairway (1st floor),4
42600,42899,toilet 1,main convention,1
42600,42899,toilet 1,poster area,1
42600,42899,toilet 1,south stairway (1st floor),1
42600,42899,toilet 2,south stairway (1st floor),1
42600,42899,toilet 3,north stairway (2nd floor),1
42600,42899,toilet 3,south stairway (2nd floor),1
42900,43199,exhibition hall,south stairway (1st floor),3
42900,43199,poster area,main convention,2
42900,43199,poster area,room 2,4
42900,43199,poster area,south stairway (1st floor),6
42900,43199,poster area,toilet 2,1
42900,43199,rest area,south stairway (2nd floor),1
42900,43199,room 2,poster area,3
42900,43199,room 2,toilet 1,1
42900,43199,south stairway (1st floor),exhibition hall,1
42900,43199,south stairway (1st floor),main convention,1
42900,43199,south stairway (1st floor),poster area,1
42900,43199,south stairway (1st floor),south stairway (2nd floor),7
42900,43199,south stairway (2nd floor),rest area,4
42900,43199,south stairway (2nd floor),toilet 3,1
42900,43199,toilet 1,main convention,1
42900,43199,toilet 2,exhibition hall,1
42900,43199,toilet 2,main convention,1
43200,43499,exhibition hall,main convention,2
43200,43499,exhibition hall,south stairway (1st floor),47
43200,43499,main convention,north stairway (1st floor),2
43200,43499,main convention,south stairway (1st floor),1
43200,43499,north stairway (1st floor),north stairway (2nd floor),37
43200,43499,north stairway (2nd floor),restaurant,38
43200,43499,poster area,north stairway (1st floor),9
43200,43499,poster area,south stairway (1st floor),10
43200,43499,rest area,restaurant,43
43200,43499,room 2,north stairway (1st floor),25
43200,43499,room 2,poster area,6
43200,43499,room 4,south stairway (1st floor),8
43200,43499,room 5,restaurant,172
43200,43499,south stairway (1st floor),south stairway (2nd floor),69
43200,43499,south stairway (1st floor),toilet 2,1
43200,43499,south stairway (2nd floor),rest area,3
43200,43499,south stairway (2nd floor),restaurant,72
43200,43499,south stairway (2nd floor),south stairway (1st floor),1
43200,43499,toilet 1,north stairway (1st floor),1
43200,43499,toilet 2,exhibition hall,1
43200,43499,toilet 2,south stairway (1st floor),2
43200,43499,toilet 3,restaurant,2
43200,43499,toilet 3,south stairway (2nd floor),1
43500,43799,exhibition hall,south stairway (1st floor),1
43500,43799,main convention,exhibition hall,2
43500,43799,main convention,north stairway (1st floor),9
43500,43799,main convention,south stairway (1st floor),35
43500,43799,north stairway (1st floor),north stairway (2nd floor),8
43500,43799,north stairway (2nd floor),restaurant,7
43500,43799,rest area,restaurant,1
43500,43799,rest area,south stairway (2nd floor),1
43500,43799,restaurant,north stairway (2nd floor),1
43500,43799,restaurant,rest area,1
43500,43799,restaurant,room 5,1
43500,43799,restaurant,south stairway (2nd floor),6
43500,43799,restaurant,toilet 3,15
43500,43799,south stairway (1st floor),south stairway (2nd floor),35
43500,43799,south stairway (1st floor),toilet 1,1
43500,43799,south stairway (2nd floor),restaurant,19
43500,43799,south stairway (2nd floor),south stairway (1st floor),8
43500,43799,toilet 2,south stairway (1st floor),1
43500,43799,toilet 3,room 5,1
43800,44099,exhibition hall,main convention,1
43800,44099,exhibition hall,south stairway (1st floor),1
43800,44099,main convention,exhibition hall,4
43800,44099,main convention,north stairway (1st floor),32
43800,44099,main convention,poster area,1
43800,44099,main convention,south stairway (1st floor),119
43800,44099,main convention,toilet 2,3
43800,44099,north stairway (1st floor),exhibition hall,1
43800,44099,north stairway (1st floor),main convention,1
43800,44099,north stairway (1st floor),north stairway (2nd floor),32
43800,44099,north stairway (1st floor),room 2,1
43800,44099,north stairway (2nd floor),north stairway (1st floor),3
43800,44099,north stairway (2nd floor),restaurant,24
43800,44099,poster area,south stairway (1st floor),1
43800,44099,poster area,toilet 1,1
43800,44099,restaurant,north stairway (2nd floor),3
43800,44099,restaurant,rest area,14
43800,44099,restaurant,room 5,2
43800,44099,restaurant,south stairway (2nd floor),26
43800,44099,restaurant,toilet 3,61
43800,44099,room 5,room 6,1
43800,44099,room 6,south stairway (2nd floor),29
43800,44099,room 6,toilet 3,16
43800,44099,south stairway (1st floor),exhibition hall,5
43800,44099,south stairway (1st floor),main convention,2
43800,44099,south stairway (1st floor),poster area,2
43800,44099,south stairway (1st floor),south stairway (2nd floor),135
43800,44099,south stairway (1st floor),toilet 1,8
43800,44099,south stairway (1st floor),toilet 2,6
43800,44099,south stairway (2nd floor),restaurant,94
43800,44099,south stairway (2nd floor),room 5,1
43800,44099,south stairway (2nd floor),room 6,20
43800,44099,south stairway (2nd floor),south stairway (1st floor),55
43800,44099,toilet 1,south stairway (1st floor),1
43800,44099,toilet 3,north stairway (2nd floor),2
43800,44099,toilet 3,rest area,2
43800,44099,toilet 3,room 5,18
43800,44099,toilet 3,room 6,4
43800,44099,toilet 3,south stairway (2nd floor),3
44100,44399,exhibition hall,south stairway (1st floor),10
44100,44399,main convention,exhibition hall,18
44100,44399,main convention,north stairway (1st floor),77
44100,44399,main convention,south stairway (1st floor),311
44100,44399,main convention,toilet 2,17
44100,44399,north stairway (1st floor),main convention,2
44100,44399,north stairway (1st floor),north stairway (2nd floor),66
44100,44399,north stairway (1st floor),poster area,4
44100,44399,north stairway (1st floor),room 2,9
44100,44399,north stairway (1st floor),toilet 1,1
44100,44399,north stairway (2nd floor),north stairway (1st floor),17
44100,44399,north stairway (2nd floor),restaurant,52
44100,44399,poster area,room 2,3
44100,44399,poster area,south stairway (1st floor),5
44100,44399,poster area,toilet 1,4
44100,44399,rest area,room 5,1
44100,44399,restaurant,north stairway (2nd floor),7
44100,44399,restaurant,rest area,20
44100,44399,restaurant,room 5,2
44100,44399,restaurant,south stairway (2nd floor),51
44100,44399,restaurant,toilet 3,61
44100,44399,room 2,poster area,1
44100,44399,room 5,restaurant,1
44100,44399,room 6,north stairway (2nd floor),1
44100,44399,room 6,south stairway (2nd floor),11
44100,44399,south stairway (1st floor),exhibition hall,6
44100,44399,south stairway (1st floor),poster area,4
44100,44399,south stairway (1st floor),room 4,4
44100,44399,south stairway (1st floor),south stairway (2nd floor),297
44100,44399,south stairway (1st floor),toilet 1,8
44100,44399,south stairway (1st floor),toilet 2,12
44100,44399,south stairway (2nd floor),restaurant,203
44100,44399,south stairway (2nd floor),room 5,2
44100,44399,south stairway (2nd floor),room 6,4
44100,44399,south stairway (2nd floor),south stairway (1st floor),76
44100,44399,toilet 1,poster area,6
44100,44399,toilet 1,south stairway (1st floor),2
44100,44399,toilet 2,room 2,1
44100,44399,toilet 2,south stairway (1st floor),5
44100,44399,toilet 3,north stairway (2nd floor),8
44100,44399,toilet 3,rest area,4
44100,44399,toilet 3,room 5,39
44100,44399,toilet 3,room 6,9
44100,44399,toilet 3,south stairway (2nd floor),14
44400,44699,exhibition hall,south stairway (1st floor),24
44400,44699,main convention,exhibition hall,14
44400,44699,main convention,north stairway (1st floor),133
44400,44699,main convention,south stairway (1st floor),448
44400,44699,main convention,toilet 1,3
44400,44699,main convention,toilet 2,11
44400,44699,north stairway (1st floor),main convention,3
44400,44699,north stairway (1st floor),north stairway (2nd floor),145
44400,44699,north stairway (1st floor),poster area,2
44400,44699,north stairway (1st floor),room 2,1
44400,44699,north stairway (1st floor),toilet 1,2
44400,44699,north stairway (2nd floor),north stairway (1st floor),15
44400,44699,north stairway (2nd floor),restaurant,168
44400,44699,poster area,room 2,3
44400,44699,poster area,south stairway (1st floor),1
44400,44699,rest area,room 5,3
44400,44699,restaurant,north stairway (2nd floor),10
44400,44699,restaurant,rest area,25
44400,44699,restaurant,room 5,1
44400,44699,restaurant,south stairway (2nd floor),52
44400,44699,restaurant,toilet 3,48
44400,44699,room 6,south stairway (2nd floor),3
44400,44699,south stairway (1st floor),exhibition hall,7
44400,44699,south stairway (1st floor),poster area,1
44400,44699,south stairway (1st floor),room 4,1
44400,44699,south stairway (1st floor),south stairway (2nd floor),444
44400,44699,south stairway (1st floor),toilet 1,6
44400,44699,south stairway (1st floor),toilet 2,12
44400,44699,south stairway (2nd floor),restaurant,361
44400,44699,south stairway (2nd floor),room 5,6
44400,44699,south stairway (2nd floor),room 6,1
44400,44699,south stairway (2nd floor),south stairway (1st floor),82
44400,44699,south stairway (2nd floor),toilet 3,1
44400,44699,toilet 1,poster area,5
44400,44699,toilet 1,room 2,1
44400,44699,toilet 1,south stairway (1st floor),6
44400,44699,toilet 2,exhibition hall,1
44400,44699,toilet 2,south stairway (1st floor),12
44400,44699,toilet 2,toilet 1,1
44400,44699,toilet 3,north stairway (2nd floor),5
44400,44699,toilet 3,rest area,6
44400,44699,toilet 3,room 5,35
44400,44699,toilet 3,room 6,1
44400,44699,toilet 3,south stairway (2nd floor),8
44700,44999,exhibition hall,south stairway (1st floor),2
44700,44999,main convention,north stairway (1st floor),2
44700,44999,main convention,room 4,1
44700,44999,main convention,south stairway (1st floor),547
44700,44999,main convention,toilet 1,3
44700,44999,main convention,toilet 2,1
44700,44999,north stairway (1st floor),exhibition hall,1
44700,44999,north stairway (1st floor),main convention,2
44700,44999,north stairway (1st floor),north stairway (2nd floor),2
44700,44999,north stairway (1st floor),poster area,4
44700,44999,north stairway (1st floor),room 2,11
44700,44999,north stairway (1st floor),toilet 1,1
44700,44999,north stairway (2nd floor),north stairway (1st floor),21
44700,44999,poster area,room 2,3
44700,44999,poster area,south stairway (1st floor),1
44700,44999,rest area,room 5,1
44700,44999,restaurant,north stairway (2nd floor),11
44700,44999,restaurant,rest area,34
44700,44999,restaurant,south stairway (2nd floor),40
44700,44999,restaurant,toilet 3,44
44700,44999,room 2,poster area,3
44700,44999,room 6,room 5,1
44700,44999,room 6,south stairway (2nd floor),2
44700,44999,south stairway (1st floor),exhibition hall,2
44700,44999,south stairway (1st floor),poster area,1
44700,44999,south stairway (1st floor),south stairway (2nd floor),548
44700,44999,south stairway (1st floor),toilet 1,5
44700,44999,south stairway (1st floor),toilet 2,7
44700,44999,south stairway (2nd floor),restaurant,464
44700,44999,south stairway (2nd floor),room 5,11
44700,44999,south stairway (2nd floor),room 6,2
44700,44999,south stairway (2nd floor),south stairway (1st floor),49
44700,44999,south stairway (2nd floor),toilet 3,4
44700,44999,toilet 1,poster area,2
44700,44999,toilet 1,room 2,1
44700,44999,toilet 1,south stairway (1st floor),10
44700,44999,toilet 1,toilet 2,1
44700,44999,toilet 2,exhibition hall,4
44700,44999,toilet 2,main convention,2
44700,44999,toilet 2,room 2,3
44700,44999,toilet 2,room 3,1
44700,44999,toilet 2,room 4,1
44700,44999,toilet 2,south stairway (1st floor),12
44700,44999,toilet 3,north stairway (2nd floor),11
44700,44999,toilet 3,rest area,9
44700,44999,toilet 3,restaurant,3
44700,44999,toilet 3,room 5,17
44700,44999,toilet 3,south stairway (2nd floor),5
45000,45299,exhibition hall,south stairway (1st floor),1
45000,45299,main convention,south stairway (1st floor),204
45000,45299,main convention,toilet 1,2
45000,45299,main convention,toilet 2,4
45000,45299,north stairway (1st floor),main convention,9
45000,45299,north stairway (1st floor),poster area,5
45000,45299,north stairway (1st floor),room 2,22
45000,45299,north stairway (1st floor),toilet 1,7
45000,45299,north stairway (2nd floor),north stairway (1st floor),50
45000,45299,north stairway (2nd floor),restaurant,2
45000,45299,poster area,room 2,6
45000,45299,poster area,south stairway (1st floor),2
45000,45299,rest area,room 5,1
45000,45299,rest area,south stairway (2nd floor),1
45000,45299,restaurant,north stairway (2nd floor),26
45000,45299,restaurant,rest area,42
45000,45299,restaurant,south stairway (2nd floor),35
45000,45299,restaurant,toilet 3,82
45000,45299,room 2,poster area,9
45000,45299,room 3,exhibition hall,1
45000,45299,south stairway (1st floor),poster area,2
45000,45299,south stairway (1st floor),south stairway (2nd floor),313
45000,45299,south stairway (1st floor),toilet 1,2
45000,45299,south stairway (1st floor),toilet 2,7
45000,45299,south stairway (2nd floor),rest area,2
45000,45299,south stairway (2nd floor),restaurant,537
45000,45299,south stairway (2nd floor),room 5,10
45000,45299,south stairway (2nd floor),south stairway (1st floor),42
45000,45299,south stairway (2nd floor),toilet 3,4
45000,45299,toilet 1,poster area,4
45000,45299,toilet 1,south stairway (1st floor),6
45000,45299,toilet 2,exhibition hall,1
45000,45299,toilet 2,poster area,4
45000,45299,toilet 2,room 2,2
45000,45299,toilet 2,south stairway (1st floor),10
45000,45299,toilet 3,north stairway (2nd floor),27
45000,45299,toilet 3,rest area,18
45000,45299,toilet 3,restaurant,2
45000,45299,toilet 3,room 5,7
45000,45299,toilet 3,south stairway (2nd floor),8
45300,45599,main convention,toilet 2,7
45300,45599,north stairway (1st floor),main convention,9
45300,45599,north stairway (1st floor),poster area,9
45300,45599,north stairway (1st floor),room 2,25
45300,45599,north stairway (1st floor),toilet 1,11
