id,area_index,category,time,time_end,previous_category
12010,1,sub convention,50772,50798,None
12010,2,poster area,57024,57034,sub convention
12010,3,rest area,58031,58057,poster area
12010,4,room,58897,58986,rest area
12010,5,poster area,59302,59315,room
12010,6,sub convention,59480,59487,poster area
12010,7,poster area,62521,62530,sub convention
12016,1,main convention,35379,35392,None
12016,2,exhibition hall,37307,37315,main convention
12016,3,main convention,39893,39903,exhibition hall
12016,4,poster area,42344,42398,main convention
12016,5,restaurant,43400,43411,poster area
12019,1,room,30241,30258,None
12019,2,main convention,30961,30982,room
12019,3,room,38673,38681,main convention
12019,4,main convention,39193,39204,room
12019,5,restaurant,44147,44158,main convention
12019,6,poster area,45208,45214,restaurant
12019,7,room,45229,45378,poster area
12019,8,poster area,45421,45427,room
12019,9,room,45892,45900,poster area
12019,10,poster area,50478,50486,room
12019,11,sub convention,50505,50511,poster area
12019,12,poster area,55610,55616,sub convention
12019,13,room,55801,55808,poster area
12019,14,poster area,59449,59459,room
12019,15,sub convention,59484,59492,poster area
12019,16,poster area,63074,63080,sub convention
12023,1,room,32454,32461,None
12023,2,restaurant,43269,43279,room
12023,3,room,44488,53978,restaurant
12024,1,room,29672,29685,None
12024,2,poster area,30675,30682,room
12024,3,main convention,30785,30791,poster area
12024,4,room,39260,39268,main convention
12024,5,main convention,39624,39651,room
12024,6,restaurant,44701,44714,main convention
12024,7,poster area,45881,45888,restaurant
12024,8,room,45907,45958,poster area
12024,9,poster area,46017,46024,room
12024,10,room,46898,46910,poster area
12024,11,poster area,50437,50447,room
12024,12,sub convention,50522,50535,poster area
12024,13,poster area,53869,53876,sub convention
12024,14,sub convention,54350,54381,poster area
12024,15,poster area,57954,57965,sub convention
12024,16,room,58010,58025,poster area
12024,17,poster area,59565,59574,room
12024,18,sub convention,59608,62608,poster area
12024,19,poster area,62624,62634,sub convention
12025,1,poster area,34649,34656,None
12025,2,main convention,35300,35313,poster area
12025,3,poster area,38068,38074,main convention
12025,4,rest area,38743,38753,poster area
12025,5,main convention,39844,39874,rest area
12025,6,restaurant,44419,44431,main convention
12025,7,rest area,45322,45331,restaurant
12025,8,exhibition hall,49394,49403,rest area
12025,9,sub convention,52927,52957,exhibition hall
12025,10,poster area,56648,56657,sub convention
12025,11,rest area,57155,57168,poster area
12025,12,room,59234,59355,rest area
12025,13,poster area,59396,59407,room
12025,14,sub convention,59646,59660,poster area
12028,1,poster area,29934,29942,None
12028,2,exhibition hall,30223,30238,poster area
12028,3,main convention,30696,30707,exhibition hall
12028,4,poster area,38100,38106,main convention
12028,5,main convention,39418,39436,poster area
12028,6,restaurant,44182,45438,main convention
12028,7,rest area,45917,49998,restaurant
12028,8,exhibition hall,50502,50512,rest area
12028,9,room,58727,58782,exhibition hall
12028,10,sub convention,60410,60428,room
12028,11,poster area,62419,62426,sub convention
12029,1,room,32490,32497,None
12029,2,restaurant,43324,44158,room
12029,3,room,44640,44651,restaurant
12032,1,poster area,38929,38937,None
12032,2,main convention,39954,39981,poster area
12032,3,restaurant,43804,44148,main convention
12033,1,poster area,50401,50411,None
12033,2,sub convention,50486,54118,poster area
12033,3,poster area,58243,58254,sub convention
12033,4,sub convention,59440,59448,poster area
12033,5,poster area,62609,62617,sub convention
12034,1,exhibition hall,32242,32250,None
12034,2,room,32593,32604,exhibition hall
12034,3,restaurant,43291,43303,room
12034,4,room,45623,45638,restaurant
12036,1,poster area,36249,36254,None
12036,2,main convention,36596,36602,poster area
12036,3,room,37907,37915,main convention
12036,4,exhibition hall,38082,38095,room
12036,5,main convention,39318,39334,exhibition hall
12036,6,restaurant,43555,43566,main convention
12042,1,main convention,31419,31427,None
12042,2,poster area,35209,35216,main convention
12042,3,main convention,35543,35551,poster area
12042,4,room,38014,38037,main convention
12042,5,exhibition hall,38769,38799,room
12042,6,main convention,39533,39545,exhibition hall
12042,7,restaurant,44906,44936,main convention
12042,8,poster area,46243,46251,restaurant
12042,9,rest area,47016,47043,poster area
12042,10,poster area,52311,52318,rest area
12042,11,sub convention,52327,52354,poster area
12042,12,rest area,58004,58528,sub convention
12042,13,room,58707,59148,rest area
12042,14,rest area,59329,59348,room
12044,1,main convention,33869,33875,None
12044,2,poster area,35124,35131,main convention
12044,3,main convention,35571,35579,poster area
12044,4,exhibition hall,37979,37993,main convention
12044,5,main convention,40832,40838,exhibition hall
12044,6,restaurant,43641,43655,main convention
12052,1,main convention,31167,31192,None
12052,2,poster area,32579,32586,main convention
12052,3,main convention,33113,33120,poster area
12052,4,exhibition hall,34851,34858,main convention
12053,1,poster area,50442,50452,None
12053,2,sub convention,50675,50692,poster area
12053,3,poster area,53866,53872,sub convention
12053,4,sub convention,54406,54437,poster area
12053,5,poster area,57436,57446,sub convention
12053,6,rest area,58119,58146,poster area
12053,7,room,58931,59025,rest area
12053,8,poster area,59553,59561,room
12053,9,sub convention,59583,62358,poster area
12053,10,poster area,62409,62415,sub convention
12055,1,poster area,30407,30578,None
12055,2,main convention,30755,30768,poster area
12055,3,poster area,38715,38726,main convention
12055,4,main convention,39435,39452,poster area
12055,5,exhibition hall,44251,44256,main convention
12055,6,restaurant,44513,44534,exhibition hall
12055,7,exhibition hall,45756,45761,restaurant
12055,8,rest area,48292,48317,exhibition hall
12055,9,poster area,50681,50690,rest area
12055,10,sub convention,50731,50745,poster area
12055,11,poster area,57188,57199,sub convention
12055,12,sub convention,59733,59743,poster area
12055,13,poster area,62554,62562,sub convention
12056,1,exhibition hall,30640,30649,None
12056,2,main convention,31021,31042,exhibition hall
12056,3,exhibition hall,38420,38430,main convention
12056,4,main convention,39131,39139,exhibition hall
12056,5,restaurant,44249,44259,main convention
12059,1,exhibition hall,54600,54609,None
12059,2,poster area,57519,57529,exhibition hall
12063,1,room,29240,29249,None
12063,2,main convention,30793,30799,room
12063,3,room,38540,38547,main convention
12063,4,poster area,38641,39028,room
12063,5,main convention,39151,39159,poster area
12075,1,exhibition hall,29246,29252,None
12075,2,main convention,30905,30924,exhibition hall
12075,3,restaurant,44970,45005,main convention
12075,4,rest area,46620,46647,restaurant
12075,5,poster area,50744,50758,rest area
12075,6,sub convention,50819,50837,poster area
12075,7,poster area,56481,56490,sub convention
12075,8,rest area,57266,57281,poster area
12075,9,room,59169,59268,rest area
12075,10,poster area,59530,59539,room
12075,11,sub convention,59599,59608,poster area
12075,12,poster area,62858,62865,sub convention
12078,1,poster area,50077,50087,None
12078,2,sub convention,50527,58058,poster area
12078,3,poster area,58078,58089,sub convention
12078,4,rest area,58403,58433,poster area
12078,5,room,58909,59001,rest area
12078,6,poster area,59541,59550,room
12078,7,sub convention,59664,59681,poster area
12079,1,poster area,36047,36054,None
12079,2,exhibition hall,36739,36747,poster area
12079,3,poster area,38844,38856,exhibition hall
12082,1,main convention,33092,33099,None
12082,2,restaurant,45082,45768,main convention
12082,3,rest area,45998,46015,restaurant
12082,4,poster area,50729,50741,rest area
12082,5,sub convention,50762,56658,poster area
12082,6,poster area,57573,57584,sub convention
12082,7,exhibition hall,58266,58275,poster area
12082,8,room,58894,59218,exhibition hall
12082,9,rest area,59428,59462,room
12083,1,exhibition hall,49160,49168,None
12083,2,sub convention,51668,51696,exhibition hall
12083,3,poster area,56308,56316,sub convention
12083,4,rest area,57663,58528,poster area
12083,5,room,58709,58762,rest area
12083,6,poster area,59298,59310,room
12083,7,sub convention,59826,59848,poster area
12083,8,poster area,62156,62162,sub convention
12090,1,main convention,31169,31195,None
12090,2,poster area,35184,35190,main convention
12090,3,main convention,35399,35417,poster area
12094,1,sub convention,50634,50650,None
12094,2,poster area,53399,53406,sub convention
12094,3,room,54145,54157,poster area
12094,4,poster area,55217,55224,room
12094,5,sub convention,55265,55277,poster area
12094,6,poster area,57928,57937,sub convention
12094,7,rest area,58247,58275,poster area
12096,1,sub convention,51228,51248,None
12096,2,poster area,56278,56285,sub convention
12096,3,rest area,57376,57393,poster area
12096,4,poster area,59706,59716,rest area
12096,5,sub convention,59785,59801,poster area
12096,6,poster area,62619,62626,sub convention
12099,1,main convention,33054,33061,None
12099,2,poster area,38471,38479,main convention
12099,3,rest area,39130,39182,poster area
12099,4,main convention,39933,39958,rest area
12101,1,main convention,39705,39731,None
12101,2,restaurant,43562,43574,main convention
12101,3,exhibition hall,44468,44475,restaurant
12102,1,poster area,29391,29398,None
12102,2,main convention,30700,30711,poster area
12102,3,room,38205,38628,main convention
12102,4,main convention,39228,39235,room
12102,5,restaurant,44846,44860,main convention
12102,6,rest area,45818,45835,restaurant
12102,7,poster area,50800,50807,rest area
12102,8,sub convention,50854,57258,poster area
12102,9,poster area,57293,57305,sub convention
12102,10,rest area,58813,58862,poster area
12102,11,poster area,59827,59834,rest area
12102,12,sub convention,59866,59881,poster area
12102,13,poster area,62614,62621,sub convention
12105,1,main convention,30706,30712,None
12105,2,room,38247,38316,main convention
12105,3,main convention,39692,39717,room
12107,1,main convention,32667,32683,None
12107,2,poster area,38151,38158,main convention
12107,3,rest area,39163,39198,poster area
12107,4,main convention,39941,39952,rest area
12107,5,restaurant,44058,44075,main convention
12111,1,main convention,34233,34239,None
12111,2,exhibition hall,37878,37893,main convention
12111,3,main convention,39373,39392,exhibition hall
12112,1,poster area,50610,50618,None
12112,2,sub convention,50633,50650,poster area
12112,3,poster area,56303,56311,sub convention
12112,4,exhibition hall,58145,58153,poster area
12112,5,room,58863,58946,exhibition hall
12112,6,rest area,59835,59862,room
12121,1,main convention,31510,31517,None
12121,2,exhibition hall,32203,32211,main convention
12121,3,poster area,35181,35208,exhibition hall
12121,4,main convention,35412,35429,poster area
12121,5,room,37914,37924,main convention
12121,6,exhibition hall,38602,38621,room
12121,7,main convention,39627,39654,exhibition hall
12121,8,restaurant,44021,44037,main convention
12122,1,exhibition hall,31572,31579,None
12122,2,main convention,32439,32449,exhibition hall
12122,3,poster area,38428,38436,main convention
12122,4,main convention,39578,39603,poster area
12122,5,restaurant,44056,44068,main convention
12128,1,main convention,31449,31457,None
12128,2,exhibition hall,35198,35218,main convention
12128,3,main convention,35338,35350,exhibition hall
12128,4,room,38038,38062,main convention
12128,5,main convention,39142,39150,room
12132,1,poster area,31935,31942,None
12132,2,room,32535,32545,poster area
12132,3,restaurant,43348,43988,room
12132,4,room,44262,44271,restaurant
12134,1,poster area,50059,50069,None
12134,2,sub convention,50443,50451,poster area
12134,3,poster area,57460,57472,sub convention
12134,4,room,58639,58673,poster area
12134,5,sub convention,59954,59978,room
12134,6,poster area,62663,62672,sub convention
12135,1,main convention,31210,31234,None
12135,2,rest area,38589,38600,main convention
12135,3,main convention,39728,39754,rest area
12135,4,restaurant,45138,45161,main convention
12135,5,rest area,46659,46687,restaurant
12135,6,room,49962,49969,rest area
12135,7,exhibition hall,50102,52458,room
12135,8,poster area,52549,52555,exhibition hall
12135,9,sub convention,52572,52601,poster area
12135,10,poster area,57351,57363,sub convention
12135,11,room,58557,58565,poster area
12135,12,poster area,59610,59618,room
12135,13,sub convention,59642,59652,poster area
12140,1,poster area,50903,50910,None
12140,2,sub convention,50927,50946,poster area
12140,3,poster area,55926,55932,sub convention
12140,4,sub convention,57154,58298,poster area
12140,5,poster area,58330,58340,sub convention
12140,6,rest area,59119,59134,poster area
12141,1,poster area,30661,30667,None
12141,2,main convention,31127,31153,poster area
12141,3,exhibition hall,38600,38620,main convention
12141,4,main convention,39669,39677,exhibition hall
12141,5,restaurant,45087,45122,main convention
12141,6,rest area,46247,46268,restaurant
12141,7,poster area,50784,50796,rest area
12141,8,sub convention,50855,50872,poster area
12141,9,poster area,56318,56328,sub convention
12141,10,rest area,58196,58224,poster area
12141,11,room,59070,59187,rest area
12141,12,rest area,59892,59921,room
12148,1,poster area,49273,49281,None
12148,2,exhibition hall,51763,51774,poster area
12148,3,poster area,54546,54554,exhibition hall
12148,4,sub convention,54581,54609,poster area
12148,5,poster area,56772,56782,sub convention
12148,6,exhibition hall,58914,58922,poster area
12148,7,rest area,59235,59250,exhibition hall
12156,1,poster area,29345,29351,None
12156,2,exhibition hall,29694,30598,poster area
12156,3,main convention,30706,30718,exhibition hall
12156,4,room,38243,38289,main convention
12156,5,exhibition hall,39010,39048,room
12156,6,main convention,39422,39439,exhibition hall
12156,7,restaurant,44627,44651,main convention
12156,8,poster area,45706,45712,restaurant
12156,9,rest area,47037,47063,poster area
12156,10,exhibition hall,49675,49684,rest area
12156,11,poster area,52129,52135,exhibition hall
12156,12,sub convention,52165,56218,poster area
12156,13,poster area,56227,56234,sub convention
12156,14,rest area,56618,56626,poster area
12156,15,room,58834,58913,rest area
12156,16,sub convention,59664,59673,room
12156,17,poster area,62329,62336,sub convention
12157,1,sub convention,50986,51009,None
12157,2,poster area,57743,57755,sub convention
12157,3,rest area,59247,59263,poster area
12157,4,sub convention,59726,59742,rest area
12158,1,poster area,29899,29906,None
12158,2,exhibition hall,30327,30344,poster area
12158,3,main convention,30984,31003,exhibition hall
12158,4,poster area,38853,38864,main convention
12158,5,main convention,39312,39321,poster area
12158,6,restaurant,45173,45207,main convention
12158,7,rest area,47500,47527,restaurant
12158,8,poster area,50638,50651,rest area
12158,9,sub convention,50688,50707,poster area
12158,10,poster area,56942,56949,sub convention
12158,11,sub convention,57012,57027,poster area
12158,12,poster area,58663,58670,sub convention
12158,13,room,58715,59158,poster area
12158,14,rest area,59327,59345,room
12158,15,poster area,59791,59800,rest area
12158,16,sub convention,59830,59846,poster area
12158,17,poster area,62597,62608,sub convention
12160,1,exhibition hall,30122,30137,None
12160,2,main convention,30932,30939,exhibition hall
12160,3,room,38517,38564,main convention
12160,4,exhibition hall,38899,38929,room
12160,5,main convention,39458,39478,exhibition hall
12160,6,restaurant,45142,45164,main convention
12160,7,rest area,46324,46347,restaurant
12160,8,poster area,50565,50577,rest area
12160,9,sub convention,50627,50641,poster area
12160,10,poster area,57649,57659,sub convention
12160,11,rest area,59005,59018,poster area
12160,12,poster area,59733,59741,rest area
12160,13,sub convention,59803,62478,poster area
12160,14,poster area,62506,62513,sub convention
12165,1,exhibition hall,49215,49224,None
12165,2,poster area,50675,50690,exhibition hall
12165,3,sub convention,50799,50822,poster area
12165,4,poster area,54271,54279,sub convention
12165,5,sub convention,54959,54968,poster area
12165,6,poster area,58734,58741,sub convention
12165,7,room,58874,59138,poster area
12165,8,rest area,59326,59344,room
12165,9,poster area,59701,59708,rest area
12165,10,sub convention,59747,62688,poster area
12165,11,poster area,62702,62710,sub convention
12167,1,exhibition hall,50139,50151,None
12167,2,poster area,50744,50752,exhibition hall
12167,3,sub convention,50784,50807,poster area
12167,4,poster area,57293,57304,sub convention
12167,5,room,58571,58584,poster area
12167,6,poster area,59515,59524,room
12167,7,sub convention,59544,62548,poster area
12167,8,poster area,62572,62580,sub convention
12169,1,room,30284,30348,None
12169,2,main convention,30512,30517,room
12169,3,room,42210,42220,main convention
12176,1,exhibition hall,29433,29440,None
12176,2,main convention,32473,32487,exhibition hall
12176,3,exhibition hall,38596,38615,main convention
12176,4,rest area,39027,39040,exhibition hall
12176,5,main convention,39704,39713,rest area
12176,6,restaurant,45171,45204,main convention
12176,7,rest area,46870,46895,restaurant
12176,8,poster area,50132,50428,rest area
12176,9,sub convention,50472,57118,poster area
12176,10,poster area,57132,57143,sub convention
12176,11,rest area,57490,57507,poster area
12176,12,room,59166,59309,rest area
12176,13,poster area,59685,59692,room
12176,14,sub convention,59738,59756,poster area
12177,1,room,34970,34977,None
12177,2,poster area,36610,37098,room
12177,3,room,37129,37136,poster area
12181,1,main convention,31195,31219,None
12181,2,exhibition hall,32563,32574,main convention
12181,3,main convention,32690,32700,exhibition hall
12181,4,rest area,38456,38465,main convention
12181,5,main convention,39574,39585,rest area
12182,1,poster area,50352,51018,None
12182,2,sub convention,51027,51052,poster area
12182,3,poster area,56238,56244,sub convention
12182,4,exhibition hall,58513,58522,poster area
12182,5,room,58778,58846,exhibition hall
12182,6,rest area,59813,59840,room
12183,1,main convention,33703,33710,None
12183,2,room,38180,38225,main convention
12183,3,exhibition hall,38817,38831,room
12183,4,main convention,39253,39268,exhibition hall
12183,5,restaurant,44497,44515,main convention
12184,1,exhibition hall,30318,30334,None
12184,2,main convention,30901,30920,exhibition hall
12184,3,room,38272,38318,main convention
12184,4,exhibition hall,38943,38974,room
12184,5,main convention,39368,39387,exhibition hall
12184,6,restaurant,43776,43789,main convention
12184,7,rest area,44518,44525,restaurant
12184,8,poster area,49448,49455,rest area
12184,9,sub convention,50397,54008,poster area
12184,10,poster area,54027,54034,sub convention
12184,11,sub convention,54574,54603,poster area
12184,12,poster area,58020,58029,sub convention
12184,13,room,58696,58745,poster area
12184,14,rest area,59730,59751,room
12184,15,poster area,59955,59962,rest area
12184,16,sub convention,60015,60032,poster area
12184,17,poster area,62594,62604,sub convention
12186,1,main convention,32706,32718,None
12186,2,exhibition hall,34978,34986,main convention
12186,3,main convention,35276,35290,exhibition hall
12186,4,rest area,38118,38124,main convention
12186,5,main convention,39463,39483,rest area
12186,6,restaurant,44301,44678,main convention
12188,1,exhibition hall,29636,29646,None
12188,2,main convention,30610,30617,exhibition hall
12188,3,room,38058,38458,main convention
12188,4,main convention,39048,39055,room
12188,5,restaurant,44965,44983,main convention
12188,6,rest area,45401,45412,restaurant
12188,7,exhibition hall,47937,47944,rest area
12188,8,poster area,49961,49988,exhibition hall
12188,9,sub convention,50772,56708,poster area
12188,10,poster area,56732,56742,sub convention
12188,11,rest area,57096,57108,poster area
12188,12,room,59027,59139,rest area
12188,13,poster area,59949,59956,room
12188,14,sub convention,59974,59992,poster area
12188,15,poster area,62547,62557,sub convention
12192,1,exhibition hall,32211,32218,None
12192,2,room,32577,32588,exhibition hall
12192,3,restaurant,43302,43314,room
12192,4,room,44625,44636,restaurant
12193,1,main convention,32993,33000,None
12193,2,room,37953,37968,main convention
12193,3,exhibition hall,38776,38805,room
12193,4,main convention,39386,39405,exhibition hall
12193,5,restaurant,44298,44315,main convention
12194,1,main convention,31242,31258,None
12194,2,poster area,38954,38965,main convention
12194,3,main convention,39525,39535,poster area
12194,4,restaurant,44958,44996,main convention
12194,5,poster area,45876,46178,restaurant
12194,6,rest area,47041,47067,poster area
12194,7,poster area,50607,50618,rest area
12194,8,sub convention,50639,50652,poster area
12194,9,poster area,56015,56021,sub convention
12194,10,rest area,56291,56297,poster area
12194,11,room,59149,59237,rest area
12194,12,poster area,59783,59790,room
12194,13,sub convention,59809,59832,poster area
12194,14,poster area,62341,62347,sub convention
12195,1,exhibition hall,30299,30315,None
12195,2,main convention,30948,30969,exhibition hall
12195,3,exhibition hall,39003,39048,main convention
12195,4,main convention,39237,39244,exhibition hall
12195,5,restaurant,44149,44165,main convention
12196,1,exhibition hall,30429,30447,None
12196,2,main convention,30865,30885,exhibition hall
12196,3,exhibition hall,38764,38778,main convention
12196,4,main convention,39387,39397,exhibition hall
12196,5,restaurant,45018,45054,main convention
12196,6,exhibition hall,46156,46162,restaurant
12196,7,rest area,48380,48406,exhibition hall
12196,8,poster area,53579,53585,rest area
12196,9,sub convention,53608,53634,poster area
12196,10,poster area,57170,57179,sub convention
12196,11,rest area,57882,57904,poster area
12196,12,room,58917,59009,rest area
12196,13,rest area,59703,59725,room
12205,1,sub convention,50697,50715,None
12205,2,poster area,57446,57458,sub convention
12205,3,room,58569,58581,poster area
12205,4,rest area,59222,59428,room
12205,5,sub convention,59617,59631,rest area
12205,6,poster area,62568,62577,sub convention
12206,1,room,39936,41998,None
12206,2,exhibition hall,47663,47669,room
12206,3,main convention,50454,50460,exhibition hall
12206,4,poster area,50547,50556,main convention
12209,1,room,49653,49659,None
12209,2,exhibition hall,49764,50398,room
12209,3,poster area,50522,50533,exhibition hall
12209,4,sub convention,50570,50583,poster area
12209,5,poster area,58557,58569,sub convention
12209,6,room,58785,58837,poster area
12209,7,poster area,59569,59579,room
12209,8,sub convention,59590,59602,poster area
12209,9,poster area,62822,62830,sub convention
12211,1,poster area,31126,31133,None
12211,2,room,32587,32600,poster area
12211,3,restaurant,43297,43309,room
12211,4,room,44707,44719,restaurant
12212,1,exhibition hall,29890,29902,None
12212,2,main convention,30982,30992,exhibition hall
12212,3,restaurant,45089,45124,main convention
12212,4,poster area,51099,51106,restaurant
12212,5,sub convention,51167,57548,poster area
12212,6,poster area,57585,57596,sub convention
12212,7,rest area,59648,59671,poster area
12212,8,poster area,59935,59943,rest area
12212,9,sub convention,59951,59977,poster area
12218,1,main convention,31246,31261,None
12218,2,exhibition hall,32290,32298,main convention
12218,3,main convention,32525,32538,exhibition hall
12218,4,room,38172,38230,main convention
12218,5,exhibition hall,38883,38912,room
12218,6,main convention,39332,39350,exhibition hall
12220,1,exhibition hall,50275,50290,None
12220,2,poster area,50647,50655,exhibition hall
12220,3,sub convention,50714,50734,poster area
12220,4,poster area,54082,54090,sub convention
12220,5,sub convention,54982,54991,poster area
12220,6,poster area,58599,58607,sub convention
12220,7,room,59199,59345,poster area
12220,8,rest area,59616,59637,room
12220,9,poster area,59918,59926,rest area
12220,10,sub convention,59972,59990,poster area
12220,11,poster area,62559,62566,sub convention
12222,1,poster area,29708,29715,None
12222,2,exhibition hall,30092,30104,poster area
12222,3,main convention,30939,30959,exhibition hall
12222,4,exhibition hall,34982,34991,main convention
12222,5,main convention,35269,35276,exhibition hall
12224,1,main convention,31211,31220,None
12224,2,poster area,38839,38849,main convention
12224,3,main convention,39229,39236,poster area
12224,4,restaurant,43995,44011,main convention
12228,1,main convention,32703,32715,None
12228,2,exhibition hall,35287,35298,main convention
12228,3,main convention,35516,35525,exhibition hall
12228,4,room,38108,38146,main convention
12228,5,main convention,39673,39681,room
12228,6,restaurant,44455,44473,main convention
12228,7,rest area,45730,45744,restaurant
12228,8,poster area,51949,51955,rest area
12228,9,sub convention,51963,51991,poster area
12228,10,poster area,56322,56331,sub convention
12228,11,exhibition hall,57438,57446,poster area
12228,12,room,58811,59258,exhibition hall
12228,13,sub convention,59874,59902,room
12228,14,poster area,62213,62219,sub convention
12229,1,poster area,35487,35493,None
12229,2,main convention,36432,36438,poster area
12229,3,exhibition hall,38342,38354,main convention
12229,4,main convention,39338,39345,exhibition hall
12229,5,restaurant,43753,43767,main convention
12241,1,main convention,31038,31060,None
12241,2,rest area,38959,38973,main convention
12241,3,main convention,39558,39566,rest area
12241,4,restaurant,44748,44772,main convention
12241,5,rest area,45568,45580,restaurant
12241,6,exhibition hall,52132,52141,rest area
12241,7,sub convention,55334,55361,exhibition hall
12241,8,rest area,57869,57890,sub convention
12241,9,room,58966,59068,rest area
12241,10,poster area,59244,59251,room
12241,11,sub convention,59569,59583,poster area
12252,1,exhibition hall,29913,29926,None
12252,2,main convention,30860,30879,exhibition hall
12252,3,exhibition hall,34979,34988,main convention
12252,4,main convention,35258,35273,exhibition hall
12252,5,poster area,38508,38516,main convention
12252,6,main convention,39837,39845,poster area
12252,7,restaurant,43859,43869,main convention
12254,1,poster area,49647,50038,None
12254,2,exhibition hall,50155,50166,poster area
12254,3,sub convention,53147,53177,exhibition hall
12257,1,main convention,32939,32945,None
12257,2,exhibition hall,37981,38000,main convention
12257,3,main convention,39503,39524,exhibition hall
12260,1,room,29508,29521,None
12260,2,main convention,30881,30889,room
12260,3,room,38153,38598,main convention
12260,4,exhibition hall,38734,39028,room
12260,5,main convention,39080,39087,exhibition hall
12260,6,restaurant,44310,44322,main convention
12260,7,room,45368,45398,restaurant
12260,8,poster area,45450,45868,room
12260,9,room,45926,45934,poster area
12260,10,poster area,50427,50438,room
12260,11,sub convention,50512,50525,poster area
12260,12,poster area,54040,54047,sub convention
12260,13,sub convention,54655,54689,poster area
12260,14,poster area,57857,57868,sub convention
12260,15,room,57932,57947,poster area
12260,16,poster area,59781,59789,room
12260,17,sub convention,59812,59824,poster area
12265,1,poster area,53346,53352,None
12265,2,exhibition hall,54890,54896,poster area
12265,3,poster area,56376,56382,exhibition hall
12269,1,main convention,31567,31574,None
12269,2,exhibition hall,32662,32671,main convention
12269,3,main convention,32827,32834,exhibition hall
12269,4,restaurant,44625,44649,main convention
12273,1,main convention,31384,31392,None
12273,2,exhibition hall,37898,37914,main convention
12273,3,main convention,39425,39436,exhibition hall
12273,4,restaurant,43967,43979,main convention
12276,1,poster area,30439,30449,None
12276,2,main convention,31096,31105,poster area
12276,3,poster area,38469,39028,main convention
12276,4,main convention,39498,39519,poster area
12276,5,restaurant,44901,44931,main convention
12276,6,rest area,45972,50398,restaurant
12276,7,poster area,50539,50548,rest area
12276,8,sub convention,50585,56308,poster area
12276,9,poster area,56333,56341,sub convention
12276,10,room,58649,58687,poster area
12276,11,poster area,59459,59468,room
12276,12,sub convention,59490,59501,poster area
12276,13,poster area,62487,62495,sub convention
12277,1,room,32239,32308,None
12277,2,exhibition hall,32359,32368,room
12277,3,room,32649,32664,exhibition hall
12277,4,restaurant,43302,43315,room
12277,5,poster area,44786,44792,restaurant
12277,6,room,44994,45007,poster area
12277,7,poster area,59962,59969,room
12280,1,exhibition hall,50170,50183,None
12280,2,poster area,52251,52258,exhibition hall
12280,3,sub convention,52274,52302,poster area
12280,4,poster area,56961,56972,sub convention
12280,5,exhibition hall,57500,57509,poster area
12280,6,room,58931,59188,exhibition hall
12280,7,rest area,59387,59406,room
12281,1,sub convention,50650,50667,None
12281,2,poster area,57681,57697,sub convention
12281,3,room,58628,58658,poster area
12281,4,poster area,59248,59256,room
12281,5,sub convention,59454,59461,poster area
12281,6,poster area,62676,62685,sub convention
12286,1,exhibition hall,49509,49519,None
12286,2,poster area,51792,51798,exhibition hall
12286,3,sub convention,51813,51841,poster area
12286,4,poster area,56797,56807,sub convention
12286,5,rest area,57362,57377,poster area
12286,6,room,58938,59032,rest area
12286,7,rest area,61111,61127,room
12287,1,main convention,31633,31640,None
12287,2,exhibition hall,32438,32461,main convention
12287,3,main convention,32605,32614,exhibition hall
12287,4,room,38039,38063,main convention
12287,5,exhibition hall,39251,39398,room
12287,6,main convention,39857,39887,exhibition hall
12287,7,restaurant,45059,45078,main convention
12287,8,rest area,46288,46311,restaurant
12287,9,exhibition hall,51118,51130,rest area
12287,10,sub convention,54069,54101,exhibition hall
12287,11,poster area,57008,57018,sub convention
12287,12,rest area,58341,58370,poster area
12287,13,poster area,58819,58826,rest area
12287,14,room,58847,58895,poster area
12287,15,rest area,59684,59706,room
12290,1,poster area,53589,53998,None
12290,2,exhibition hall,55965,55972,poster area
12291,1,exhibition hall,54551,54559,None
12292,1,main convention,31125,31132,None
12292,2,restaurant,45130,45163,main convention
12292,3,rest area,47045,47072,restaurant
12292,4,exhibition hall,49611,49620,rest area
12292,5,poster area,53396,53402,exhibition hall
12292,6,sub convention,53410,53439,poster area
12292,7,poster area,57501,57515,sub convention
12292,8,sub convention,59649,59665,poster area
12293,1,room,29555,29569,None
12293,2,main convention,30947,30966,room
12293,3,room,38489,38497,main convention
12293,4,main convention,39189,39201,room
12293,5,restaurant,43247,43256,main convention
12295,1,exhibition hall,50597,50607,None
12295,2,poster area,50790,50801,exhibition hall
12295,3,sub convention,50881,50903,poster area
12295,4,poster area,58167,58176,sub convention
12295,5,sub convention,59411,59418,poster area
12295,6,poster area,62689,62696,sub convention
12299,1,poster area,50701,50714,None
12299,2,sub convention,50758,50783,poster area
12299,3,poster area,57819,57832,sub convention
12299,4,room,58651,58691,poster area
12299,5,poster area,59749,59758,room
12299,6,sub convention,59781,59792,poster area
12299,7,poster area,62638,62650,sub convention
12301,1,room,30779,32398,None
12301,2,main convention,32560,32575,room
12301,3,room,38181,38241,main convention
12301,4,main convention,39238,39253,room
12301,5,restaurant,44306,44317,main convention
12301,6,room,45805,45816,restaurant
12301,7,poster area,50457,50469,room
12301,8,sub convention,50490,50500,poster area
12301,9,poster area,56920,56928,sub convention
12301,10,room,57363,57374,poster area
12301,11,poster area,59462,59470,room
12301,12,sub convention,59486,59494,poster area
