id,area_index,category,time,time_end,previous_category
10567,7,sub convention,50730,50769,poster area
10567,8,poster area,56020,56028,sub convention
10567,9,sub convention,57470,57501,poster area
10567,10,poster area,58572,58586,sub convention
10567,11,exhibition hall,58745,58756,poster area
10567,12,poster area,59642,59651,exhibition hall
10567,13,sub convention,59680,59692,poster area
10567,14,poster area,62550,62562,sub convention
10568,1,sub convention,50910,50929,None
10568,2,poster area,58447,58458,sub convention
10568,3,sub convention,59447,59454,poster area
10568,4,poster area,62839,62849,sub convention
10570,1,poster area,33146,33838,None
10570,2,room,34665,34758,poster area
10570,3,exhibition hall,34803,34810,room
10570,4,main convention,35170,35184,exhibition hall
10570,5,restaurant,44317,44329,main convention
10570,6,rest area,45898,45922,restaurant
10570,7,poster area,51286,51293,rest area
10570,8,sub convention,51311,56448,poster area
10570,9,poster area,56462,56472,sub convention
10570,10,rest area,57317,57330,poster area
10570,11,room,60046,60122,rest area
10571,1,room,32635,32645,None
10571,2,restaurant,43379,43396,room
10571,3,room,44197,54038,restaurant
10571,4,poster area,55119,55126,room
10572,1,room,46161,46186,None
10572,2,poster area,46256,46266,room
10572,3,room,47035,47066,poster area
10572,4,poster area,52738,52745,room
10572,5,room,54084,54092,poster area
10572,6,poster area,54732,54858,room
10572,7,exhibition hall,55173,55180,poster area
10572,8,poster area,57432,57443,exhibition hall
10572,9,room,59431,60248,poster area
10572,10,restaurant,63284,63292,room
10577,1,main convention,33122,33130,None
10577,2,exhibition hall,39194,39368,main convention
10577,3,main convention,39917,39948,exhibition hall
10577,4,restaurant,44372,44387,main convention
10577,5,rest area,45764,45786,restaurant
10577,6,poster area,50879,50894,rest area
10577,7,sub convention,50987,53818,poster area
10577,8,poster area,53842,53848,sub convention
10577,9,room,54055,54062,poster area
10577,10,poster area,54985,54991,room
10577,11,sub convention,55006,55014,poster area
10577,12,poster area,58359,58372,sub convention
10577,13,rest area,58992,59041,poster area
10578,1,poster area,49649,49656,None
10578,2,exhibition hall,51979,51992,poster area
10578,3,poster area,53745,53751,exhibition hall
10578,4,sub convention,53784,53850,poster area
10578,5,poster area,57585,57600,sub convention
10578,6,rest area,57971,57994,poster area
10578,7,sub convention,59723,59738,rest area
10578,8,poster area,62528,62537,sub convention
10579,1,main convention,32509,32521,None
10579,2,room,38161,38205,main convention
10579,3,main convention,39173,39186,room
10579,4,restaurant,44660,44689,main convention
10579,5,rest area,46322,46357,restaurant
10579,6,poster area,50643,50655,rest area
10579,7,sub convention,50728,50755,poster area
10579,8,poster area,56271,56281,sub convention
10579,9,rest area,58396,58427,poster area
10579,10,room,60060,60135,rest area
10579,11,rest area,61376,61385,room
10591,1,room,62300,62306,None
10591,2,exhibition hall,62430,62436,room
10591,3,restaurant,63275,66058,exhibition hall
10594,1,room,31571,31585,None
10594,2,main convention,33150,33181,room
10594,3,room,38951,38962,main convention
10594,4,main convention,39224,39240,room
10594,5,restaurant,44243,44252,main convention
10594,6,room,45095,45118,restaurant
10594,7,poster area,51212,51218,room
10594,8,sub convention,51243,51298,poster area
10594,9,poster area,56575,56585,sub convention
10594,10,room,58054,58077,poster area
10594,11,poster area,60150,60156,room
10594,12,sub convention,60186,60198,poster area
10594,13,poster area,62503,62514,sub convention
10594,14,room,62849,62871,poster area
10594,15,poster area,63146,63151,room
10594,16,restaurant,63280,63288,poster area
10597,1,poster area,53679,53685,None
10597,2,exhibition hall,54546,54553,poster area
10598,1,exhibition hall,35679,35686,None
10598,2,poster area,38536,38544,exhibition hall
10601,1,poster area,46079,46088,None
10601,2,exhibition hall,47015,47026,poster area
10601,3,sub convention,50965,50990,exhibition hall
10601,4,poster area,56500,56508,sub convention
10601,5,rest area,57728,57748,poster area
10601,6,room,60321,61458,rest area
10601,7,exhibition hall,61732,61738,room
10603,1,poster area,32433,32441,None
10603,2,main convention,33228,33260,poster area
10603,3,exhibition hall,38347,38361,main convention
10603,4,main convention,39159,39169,exhibition hall
10603,5,restaurant,44392,44538,main convention
10604,1,poster area,47409,47419,None
10606,1,poster area,46159,46168,None
10607,1,exhibition hall,33853,33860,None
10607,2,main convention,40667,40673,exhibition hall
10607,3,rest area,41519,41525,main convention
10607,4,restaurant,43332,43341,rest area
10607,5,poster area,44549,45208,restaurant
10607,6,rest area,45884,45908,poster area
10607,7,exhibition hall,48293,48305,rest area
10607,8,poster area,52783,52789,exhibition hall
10607,9,sub convention,52820,52884,poster area
10607,10,poster area,56538,56550,sub convention
10607,11,rest area,57220,57232,poster area
10607,12,room,60431,60509,rest area
10607,13,exhibition hall,61577,61583,room
10608,1,main convention,33415,33441,None
10608,2,room,38049,38071,main convention
10608,3,main convention,39368,39376,room
10608,4,restaurant,44915,44947,main convention
10608,5,rest area,45720,45740,restaurant
10608,6,poster area,51347,51354,rest area
10608,7,sub convention,51370,51395,poster area
10608,8,poster area,56377,56390,sub convention
10608,9,exhibition hall,57827,57836,poster area
10608,10,room,59829,59883,exhibition hall
10608,11,rest area,60957,60964,room
10609,1,poster area,31527,31533,None
10609,2,main convention,32626,32643,poster area
10609,3,restaurant,44766,44790,main convention
10615,1,main convention,32584,32599,None
10615,2,restaurant,44929,44963,main convention
10615,3,poster area,46183,46194,restaurant
10615,4,rest area,47134,47168,poster area
10615,5,sub convention,52527,57198,rest area
10615,6,poster area,57213,57225,sub convention
10615,7,room,59473,59492,poster area
10615,8,poster area,60219,60226,room
10615,9,sub convention,60243,60264,poster area
10615,10,poster area,62618,62629,sub convention
10620,1,exhibition hall,31615,31625,None
10620,2,main convention,32886,32907,exhibition hall
10620,3,exhibition hall,37874,37889,main convention
10620,4,main convention,39238,39254,exhibition hall
10620,5,rest area,42744,42751,main convention
10620,6,restaurant,43336,43349,rest area
10620,7,rest area,44451,46458,restaurant
10620,8,poster area,46997,47009,rest area
10620,9,exhibition hall,48821,48832,poster area
10620,10,poster area,50974,50987,exhibition hall
10620,11,sub convention,51059,51120,poster area
10620,12,poster area,56717,56731,sub convention
10620,13,rest area,57263,57275,poster area
10620,14,room,60001,61038,rest area
10620,15,poster area,61289,61598,room
10621,1,exhibition hall,31856,31866,None
10625,1,main convention,33289,33296,None
10625,2,rest area,38656,38666,main convention
10625,3,main convention,39578,39606,rest area
10625,4,restaurant,45088,45128,main convention
10625,5,rest area,46934,46967,restaurant
10625,6,poster area,50797,50810,rest area
10625,7,sub convention,50850,50865,poster area
10625,8,poster area,57227,57236,sub convention
10625,9,exhibition hall,58629,58641,poster area
10625,10,room,59728,61228,exhibition hall
10625,11,rest area,61363,61372,room
10628,1,poster area,31304,31310,None
10628,2,main convention,32804,32811,poster area
10628,3,room,38067,38090,main convention
10628,4,main convention,39217,39227,room
10628,5,restaurant,44827,44851,main convention
10628,6,rest area,46272,46307,restaurant
10628,7,exhibition hall,49835,49851,rest area
10628,8,poster area,51874,51881,exhibition hall
10628,9,sub convention,51899,51926,poster area
10628,10,poster area,56327,56335,sub convention
10628,11,rest area,57858,57881,poster area
10628,12,room,60028,60101,rest area
10628,13,poster area,61556,61563,room
10629,1,exhibition hall,32225,32239,None
10629,2,main convention,32827,32845,exhibition hall
10629,3,exhibition hall,38292,38304,main convention
10629,4,main convention,39680,39706,exhibition hall
10629,5,restaurant,45083,45123,main convention
10629,6,rest area,46587,46619,restaurant
10629,7,poster area,51058,51065,rest area
10629,8,sub convention,51094,56468,poster area
10629,9,poster area,56482,57258,sub convention
10629,10,exhibition hall,57900,57908,poster area
10629,11,room,59927,60618,exhibition hall
10629,12,poster area,60626,60632,room
10629,13,rest area,61419,61429,poster area
10630,1,exhibition hall,32038,32052,None
10630,2,main convention,33027,33057,exhibition hall
10630,3,room,38441,38471,main convention
10630,4,main convention,39581,39611,room
10631,1,poster area,31493,31500,None
10631,2,main convention,32887,32908,poster area
10631,3,poster area,38739,38748,main convention
10631,4,main convention,39440,39463,poster area
10631,5,poster area,41997,42003,main convention
10631,6,restaurant,43402,43421,poster area
10631,7,rest area,44582,44591,restaurant
10631,8,exhibition hall,48682,48695,rest area
10631,9,poster area,50851,50859,exhibition hall
10631,10,sub convention,50930,56178,poster area
10631,11,poster area,56188,56196,sub convention
10631,12,sub convention,56787,56808,poster area
10631,13,poster area,58561,58575,sub convention
10631,14,rest area,59366,59413,poster area
10631,15,room,60365,60460,rest area
10633,1,room,30878,30886,None
10633,2,main convention,33129,33136,room
10633,3,room,38225,38278,main convention
10633,4,exhibition hall,39026,39077,room
10633,5,main convention,39194,39203,exhibition hall
10633,6,restaurant,43733,43744,main convention
10633,7,room,45809,45826,restaurant
10633,8,poster area,50552,50564,room
10633,9,sub convention,50653,50662,poster area
10633,10,poster area,54087,54094,sub convention
10633,11,room,54121,54128,poster area
10633,12,sub convention,55032,55041,room
10633,13,poster area,58501,58514,sub convention
10633,14,room,59134,59162,poster area
10633,15,poster area,63200,63206,room
10633,16,restaurant,63398,63411,poster area
10634,1,exhibition hall,32128,32141,None
10634,2,room,32710,32719,exhibition hall
10634,3,restaurant,43267,43276,room
10634,4,room,44274,44283,restaurant
10636,1,poster area,32375,32384,None
10636,2,main convention,33419,33428,poster area
10637,1,poster area,50042,50051,None
10637,2,sub convention,51639,51663,poster area
10637,3,poster area,56580,56590,sub convention
10637,4,rest area,57191,57202,poster area
10637,5,room,60277,60369,rest area
10637,6,poster area,60950,60958,room
10637,7,sub convention,60975,62388,poster area
10637,8,poster area,62399,62406,sub convention
10638,1,room,32042,32408,None
10639,1,poster area,47203,47215,None
10639,2,exhibition hall,48258,48270,poster area
10643,1,main convention,33223,33255,None
10643,2,exhibition hall,38604,38624,main convention
10643,3,main convention,39706,39734,exhibition hall
10643,4,restaurant,44565,44585,main convention
10648,1,room,45852,45968,None
10648,2,exhibition hall,46016,47878,room
10649,1,poster area,31027,31033,None
10649,2,main convention,32780,32802,poster area
10649,3,room,38042,38061,main convention
10649,4,poster area,38647,38657,room
10649,5,main convention,39526,39552,poster area
10652,1,exhibition hall,31868,31879,None
10652,2,main convention,33020,33049,exhibition hall
10652,3,poster area,35261,35267,main convention
10652,4,main convention,35499,35506,poster area
10652,5,room,37967,37976,main convention
10652,6,poster area,38493,38502,room
10652,7,main convention,39497,39522,poster area
10652,8,exhibition hall,41651,41657,main convention
10652,9,main convention,41864,41880,exhibition hall
10652,10,restaurant,44304,44319,main convention
10652,11,rest area,44738,44748,restaurant
10652,12,poster area,47856,47865,rest area
10652,13,exhibition hall,50811,50822,poster area
10652,14,poster area,52540,52546,exhibition hall
10652,15,sub convention,52561,52591,poster area
10652,16,poster area,56328,56340,sub convention
10652,17,sub convention,56613,56633,poster area
10652,18,poster area,58416,58432,sub convention
10652,19,exhibition hall,58584,58596,poster area
10652,20,rest area,59001,59049,exhibition hall
10652,21,room,60090,60528,rest area
10652,22,poster area,60537,60544,room
10652,23,sub convention,60561,60589,poster area
10652,24,poster area,62475,62483,sub convention
10653,1,room,50183,50248,None
10653,2,exhibition hall,50296,50313,room
10653,3,sub convention,50669,50686,exhibition hall
10653,4,poster area,58000,58011,sub convention
10653,5,rest area,59368,59414,poster area
10653,6,poster area,60066,60073,rest area
10653,7,sub convention,60083,62698,poster area
10653,8,poster area,62713,62724,sub convention
10656,1,exhibition hall,32217,32232,None
10656,2,main convention,32842,32862,exhibition hall
10656,3,rest area,38596,38606,main convention
10656,4,main convention,39856,39885,rest area
10656,5,restaurant,45217,45265,main convention
10656,6,rest area,46245,49458,restaurant
10656,7,poster area,50008,50017,rest area
10656,8,sub convention,50443,55808,poster area
10656,9,poster area,55817,56548,sub convention
10656,10,sub convention,56793,56814,poster area
10656,11,poster area,58444,58458,sub convention
10656,12,rest area,58825,58866,poster area
10656,13,poster area,60117,60124,rest area
10656,14,room,60161,60738,poster area
10656,15,poster area,60749,60755,room
10656,16,sub convention,60780,60806,poster area
10656,17,poster area,62588,62604,sub convention
10657,1,main convention,33261,33292,None
10657,2,restaurant,44666,44695,main convention
10657,3,rest area,48153,48187,restaurant
10657,4,sub convention,50775,50807,rest area
10657,5,poster area,57301,57316,sub convention
10657,6,rest area,57749,57770,poster area
10657,7,room,60250,60338,rest area
10657,8,poster area,62190,62197,room
10659,1,main convention,32716,32734,None
10659,2,exhibition hall,39066,39170,main convention
10659,3,main convention,39785,39815,exhibition hall
10659,4,restaurant,44438,44454,main convention
10659,5,rest area,45826,45848,restaurant
10659,6,poster area,50349,50358,rest area
10659,7,sub convention,50497,53808,poster area
10659,8,poster area,53869,54038,sub convention
10659,9,room,54054,54061,poster area
10659,10,rest area,54764,54770,room
10659,11,room,59639,60338,rest area
10659,12,poster area,60492,60500,room
10659,13,sub convention,60532,60564,poster area
10659,14,poster area,62473,62482,sub convention
10660,1,main convention,33234,33242,None
10660,2,poster area,38989,39001,main convention
10660,3,main convention,39590,39618,poster area
10660,4,restaurant,45191,45237,main convention
10660,5,rest area,46071,46097,restaurant
10660,6,exhibition hall,50357,50373,rest area
10660,7,poster area,52663,52669,exhibition hall
10660,8,sub convention,52706,52767,poster area
10660,9,poster area,56254,56262,sub convention
10660,10,rest area,57227,57239,poster area
10660,11,room,59836,59891,rest area
10660,12,poster area,60462,60468,room
10660,13,sub convention,60485,60500,poster area
10660,14,poster area,62318,62325,sub convention
10661,1,exhibition hall,30889,30895,None
10661,2,main convention,32592,32599,exhibition hall
10661,3,restaurant,45010,45046,main convention
10661,4,rest area,46452,46487,restaurant
10661,5,exhibition hall,49940,49957,rest area
10661,6,poster area,50671,50683,exhibition hall
10661,7,sub convention,50745,50786,poster area
10661,8,poster area,56575,56585,sub convention
10661,9,rest area,58164,58190,poster area
10661,10,poster area,60054,60060,rest area
10661,11,sub convention,60120,60146,poster area
10661,12,poster area,62508,62519,sub convention
10665,1,poster area,46813,46825,None
10665,2,exhibition hall,48086,48098,poster area
10665,3,sub convention,50661,50677,exhibition hall
10665,4,poster area,58266,58277,sub convention
10665,5,exhibition hall,59089,59097,poster area
10665,6,room,59696,61838,exhibition hall
10665,7,poster area,61858,61865,room
10665,8,sub convention,61883,61901,poster area
10665,9,poster area,62620,62630,sub convention
10666,1,poster area,31972,32398,None
10666,2,main convention,32846,32853,poster area
10666,3,exhibition hall,38933,38952,main convention
10666,4,main convention,39392,39414,exhibition hall
10666,5,restaurant,45030,45068,main convention
10666,6,poster area,45858,45867,restaurant
10666,7,rest area,46946,46978,poster area
10666,8,exhibition hall,51656,51665,rest area
10666,9,room,59536,59557,exhibition hall
10666,10,poster area,60245,60251,room
10666,11,rest area,61574,61585,poster area
10668,1,room,31746,31765,None
10668,2,main convention,32758,32778,room
10668,3,room,34912,34919,main convention
10668,4,main convention,35250,35265,room
10668,5,room,38242,38288,main convention
10668,6,exhibition hall,38364,38379,room
10668,7,main convention,39127,39135,exhibition hall
10668,8,restaurant,44630,44659,main convention
10668,9,room,45416,45429,restaurant
10668,10,poster area,46614,46627,room
10668,11,room,47378,50398,poster area
10668,12,poster area,50432,50441,room
10668,13,sub convention,50455,50465,poster area
10668,14,poster area,57626,57638,sub convention
10668,15,room,57929,57950,poster area
10668,16,poster area,59945,59952,room
10668,17,sub convention,59970,59981,poster area
10668,18,poster area,62616,62627,sub convention
10668,19,room,63222,63238,poster area
10668,20,restaurant,63460,63473,room
10669,1,poster area,31087,31093,None
10669,2,main convention,33105,33137,poster area
10669,3,poster area,35309,35378,main convention
10669,4,main convention,35516,35524,poster area
10669,5,room,37879,37885,main convention
10669,6,exhibition hall,38422,38438,room
10669,7,main convention,39338,39357,exhibition hall
10669,8,restaurant,44319,44335,main convention
10671,1,poster area,46516,46526,None
10671,2,exhibition hall,47238,47249,poster area
10672,1,poster area,50467,50477,None
10672,2,sub convention,51618,51676,poster area
10672,3,poster area,55504,55510,sub convention
10672,4,sub convention,56043,56059,poster area
10672,5,poster area,57918,57934,sub convention
10672,6,room,59399,59938,poster area
10672,7,poster area,60000,60006,room
10672,8,sub convention,60029,60051,poster area
10672,9,poster area,62149,62155,sub convention
10675,1,poster area,35436,35443,None
10675,2,room,35752,35828,poster area
10675,3,exhibition hall,35873,35880,room
10680,1,exhibition hall,31380,31389,None
10680,2,main convention,32655,32663,exhibition hall
10680,3,exhibition hall,38995,39030,main convention
10680,4,main convention,39476,39500,exhibition hall
10680,5,restaurant,45035,45074,main convention
10682,1,poster area,46529,46538,None
10682,2,exhibition hall,46795,46808,poster area
10683,1,main convention,32513,32525,None
10683,2,rest area,38694,38707,main convention
10683,3,main convention,39484,39510,rest area
10683,4,exhibition hall,41934,41945,main convention
10683,5,main convention,42013,42021,exhibition hall
10683,6,restaurant,44935,44970,main convention
10683,7,rest area,45867,45891,restaurant
10683,8,poster area,51338,51345,rest area
10683,9,sub convention,51361,51386,poster area
10683,10,poster area,56679,56694,sub convention
10683,11,rest area,57917,57942,poster area
10683,12,room,59803,60568,rest area
10683,13,poster area,60577,60583,room
10683,14,sub convention,60606,62498,poster area
10683,15,poster area,62528,62537,sub convention
10685,1,poster area,32419,32427,None
10685,2,main convention,33185,33219,poster area
10685,3,room,38206,38256,main convention
10685,4,poster area,38779,38790,room
10685,5,main convention,39452,39476,poster area
10685,6,restaurant,45176,45224,main convention
10688,1,exhibition hall,49427,49441,None
10688,2,poster area,50772,50784,exhibition hall
10688,3,sub convention,50870,50912,poster area
10688,4,poster area,57944,57959,sub convention
10688,5,sub convention,59586,59602,poster area
10688,6,poster area,62703,62713,sub convention
10693,1,poster area,45471,46188,None
10698,1,exhibition hall,32482,32493,None
10698,2,main convention,33060,33089,exhibition hall
10698,3,exhibition hall,39285,39414,main convention
10698,4,main convention,39972,40006,exhibition hall
10698,5,restaurant,45200,45247,main convention
10698,6,sub convention,50846,50895,restaurant
10698,7,poster area,56772,56785,sub convention
10698,8,exhibition hall,58682,58693,poster area
10698,9,room,59789,59838,exhibition hall
10702,1,room,62129,62135,None
10702,2,exhibition hall,62219,62225,room
10702,3,restaurant,63211,63218,exhibition hall
10703,1,exhibition hall,49516,49530,None
10703,2,poster area,50732,50745,exhibition hall
10703,3,sub convention,50838,50848,poster area
10703,4,poster area,53974,53980,sub convention
10703,5,room,54039,54045,poster area
10703,6,poster area,55059,55066,room
10703,7,sub convention,55081,55090,poster area
10703,8,poster area,58435,58448,sub convention
10703,9,rest area,58872,58919,poster area
10703,10,room,59916,59965,rest area
10703,11,poster area,61902,61909,room
10704,1,poster area,31275,32418,None
10704,2,main convention,33122,33130,poster area
10704,3,room,37963,37973,main convention
10704,4,main convention,39288,39296,room
10704,5,restaurant,44370,44386,main convention
10704,6,rest area,45268,49448,restaurant
10704,7,exhibition hall,50090,50428,rest area
10704,8,poster area,50607,50619,exhibition hall
10704,9,sub convention,50692,50700,poster area
10704,10,poster area,53962,53969,sub convention
10704,11,room,54070,54077,poster area
10704,12,poster area,54717,54724,room
10704,13,sub convention,54942,54949,poster area
10704,14,poster area,58458,58471,sub convention
10704,15,room,59467,59485,poster area
10704,16,poster area,60273,60279,room
10704,17,sub convention,60295,60322,poster area
10704,18,poster area,62600,62617,sub convention
10705,1,room,39484,42008,None
10706,1,exhibition hall,31877,31889,None
10706,2,main convention,36963,36968,exhibition hall
10706,3,rest area,38672,38684,main convention
10706,4,restaurant,43295,43306,rest area
10706,5,exhibition hall,44829,44834,restaurant
10706,6,poster area,45993,46002,exhibition hall
10707,1,sub convention,50589,50596,None
10707,2,poster area,54257,54263,sub convention
10707,3,sub convention,54953,54961,poster area
10707,4,poster area,59379,59386,sub convention
10707,5,sub convention,59414,59421,poster area
10707,6,poster area,62609,62620,sub convention
10708,1,main convention,33126,33158,None
10708,2,room,38648,38848,main convention
10708,3,exhibition hall,39053,39078,room
10708,4,main convention,39208,39220,exhibition hall
10708,5,restaurant,44272,44287,main convention
10708,6,rest area,45461,45478,restaurant
10708,7,poster area,50568,50577,rest area
10708,8,sub convention,51334,51390,poster area
10708,9,poster area,57079,57090,sub convention
10708,10,rest area,57926,57952,poster area
10708,11,room,60188,60276,rest area
10708,12,poster area,61450,61458,room
10708,13,sub convention,61484,61522,poster area
10708,14,poster area,62574,62584,sub convention
10711,1,main convention,32453,32460,None
10711,2,room,38570,38597,main convention
10711,3,main convention,39232,39240,room
10711,4,restaurant,45128,45157,main convention
10711,5,rest area,46452,46487,restaurant
10711,6,exhibition hall,50129,50149,rest area
10711,7,sub convention,52262,52318,exhibition hall
10711,8,poster area,56777,56790,sub convention
10711,9,rest area,57532,57549,poster area
10711,10,room,60308,61218,rest area
10712,1,poster area,50961,50969,None
10712,2,sub convention,51013,51072,poster area
10712,3,poster area,57021,57034,sub convention
10712,4,rest area,58183,58209,poster area
10712,5,room,59840,59896,rest area
10712,6,poster area,60987,60995,room
10712,7,sub convention,61013,62518,poster area
10712,8,poster area,62536,62546,sub convention
10713,1,main convention,33261,33291,None
10713,2,room,38873,38879,main convention
10713,3,exhibition hall,39163,39337,room
10713,4,main convention,39812,39841,exhibition hall
10714,1,exhibition hall,47011,47021,None
10717,1,exhibition hall,47321,47333,None
10719,1,exhibition hall,46040,46048,None
10719,2,sub convention,50787,50805,exhibition hall
10719,3,rest area,58089,58116,sub convention
10719,4,room,60114,60192,rest area
10719,5,poster area,61891,61898,room
10720,1,poster area,45592,45598,None
10720,2,exhibition hall,48030,48042,poster area
10721,1,exhibition hall,32240,32254,None
10721,2,main convention,32700,32717,exhibition hall
10721,3,exhibition hall,38581,38599,main convention
10721,4,main convention,39482,39507,exhibition hall
10722,1,exhibition hall,32390,32403,None
10722,2,main convention,33072,33102,exhibition hall
10722,3,exhibition hall,35157,35170,main convention
10722,4,main convention,35293,35308,exhibition hall
10722,5,rest area,38389,38395,main convention
10722,6,main convention,39481,39506,rest area
10724,1,poster area,46189,46197,None
10725,1,exhibition hall,31504,31514,None
10725,2,main convention,32862,32881,exhibition hall
10725,3,room,35135,35248,main convention
10725,4,main convention,35277,35292,room
10725,5,room,37985,37999,main convention
10725,6,exhibition hall,38809,38838,room
10725,7,main convention,39220,39235,exhibition hall
10725,8,restaurant,45280,45332,main convention
10725,9,rest area,46683,46719,restaurant
10725,10,exhibition hall,49972,49989,rest area
10725,11,sub convention,51968,51992,exhibition hall
10725,12,poster area,58179,58192,sub convention
10725,13,rest area,58649,58687,poster area
10725,14,room,60246,60327,rest area
10725,15,poster area,61328,61335,room
10725,16,sub convention,61351,61368,poster area
10726,1,main convention,33195,33204,None
10726,2,exhibition hall,38012,38032,main convention
10726,3,main convention,39585,39613,exhibition hall
10727,1,poster area,46184,46193,None
10727,2,exhibition hall,46921,46929,poster area
10727,3,sub convention,50982,57368,exhibition hall
10727,4,poster area,57383,57394,sub convention
10727,5,rest area,58059,59398,poster area
10727,6,room,59604,61838,rest area
10728,1,poster area,62449,62456,None
10728,2,restaurant,63347,63355,poster area
10732,1,exhibition hall,32324,32337,None
10732,2,main convention,32910,32932,exhibition hall
10732,3,exhibition hall,39106,39245,main convention
10732,4,main convention,39713,39722,exhibition hall
10732,5,restaurant,44611,44635,main convention
10735,1,poster area,47619,47628,None
10735,2,exhibition hall,47840,47852,poster area
10736,1,poster area,49547,49555,None
10736,2,sub convention,50856,56698,poster area
10736,3,rest area,57028,57037,sub convention
10736,4,room,60049,60124,rest area
10736,5,poster area,61977,61983,room
10737,1,main convention,32663,32680,None
10737,2,poster area,38537,38544,main convention
10737,3,main convention,39822,39832,poster area
10737,4,restaurant,44748,44777,main convention
10737,5,rest area,46252,46285,restaurant
10737,6,poster area,51043,51050,rest area
10737,7,sub convention,51074,51137,poster area
10737,8,poster area,56923,56936,sub convention
10737,9,rest area,57929,57955,poster area
10737,10,poster area,60141,60148,rest area
10737,11,sub convention,60213,60239,poster area
10737,12,poster area,62489,62497,sub convention
10739,1,exhibition hall,35985,35992,None
10740,1,main convention,32576,32589,None
10740,2,exhibition hall,35241,35249,main convention
10740,3,main convention,35385,35395,exhibition hall
10740,4,exhibition hall,38637,38657,main convention
10740,5,main convention,39622,39649,exhibition hall
10740,6,restaurant,44304,44319,main convention
10740,7,rest area,45490,45507,restaurant
10740,8,poster area,49730,49838,rest area
10740,9,exhibition hall,51933,51944,poster area
10740,10,room,54117,54126,exhibition hall
10740,11,poster area,55091,55098,room
10740,12,sub convention,55113,55122,poster area
10740,13,poster area,57934,57948,sub convention
10740,14,exhibition hall,58622,58629,poster area
10740,15,rest area,59312,59354,exhibition hall
10743,1,poster area,30899,30905,None
10743,2,main convention,33073,33104,poster area
10743,3,room,38294,38323,main convention
10743,4,exhibition hall,38805,38835,room
10743,5,main convention,39338,39357,exhibition hall
10743,6,restaurant,44906,44936,main convention
10743,7,exhibition hall,46201,46211,restaurant
10743,8,rest area,48781,48811,exhibition hall
10743,9,poster area,50861,50869,rest area
10743,10,sub convention,50915,50969,poster area
10743,11,poster area,56506,56520,sub convention
10743,12,rest area,58125,58153,poster area
10743,13,poster area,60264,60273,rest area
10743,14,sub convention,60303,60324,poster area
10743,15,poster area,62632,62641,sub convention
10744,1,poster area,31697,31704,None
10744,2,exhibition hall,31919,31932,poster area
10744,3,room,32659,43218,exhibition hall
10744,4,restaurant,43270,43277,room
10744,5,room,44200,44207,restaurant
10748,1,main convention,33350,33380,None
10748,2,room,38984,38993,main convention
10748,3,main convention,39163,39174,room
10748,4,restaurant,45058,45085,main convention
10748,5,rest area,46258,46293,restaurant
10748,6,poster area,50640,50652,rest area
10748,7,sub convention,50723,56188,poster area
10748,8,poster area,56199,56206,sub convention
10748,9,rest area,57582,57601,poster area
10748,10,poster area,59989,59996,rest area
10748,11,sub convention,60022,60042,poster area
10748,12,poster area,62411,62418,sub convention
10749,1,room,46806,46838,None
10749,2,exhibition hall,46896,46909,room
10750,1,poster area,31158,31164,None
10750,2,exhibition hall,31495,31504,poster area
10750,3,main convention,32681,32689,exhibition hall
10750,4,room,38221,38618,main convention
10750,5,main convention,39159,39169,room
10750,6,restaurant,45011,49218,main convention
10750,7,rest area,49981,50003,restaurant
10750,8,poster area,50682,50692,rest area
10750,9,sub convention,50753,50796,poster area
10750,10,poster area,56562,56571,sub convention
10750,11,exhibition hall,58276,58285,poster area
10750,12,room,59789,59838,exhibition hall
10750,13,poster area,60731,60737,room
10750,14,sub convention,60755,62518,poster area
10750,15,poster area,62536,62549,sub convention
10751,1,poster area,36469,37818,None
10751,2,exhibition hall,37929,37938,poster area
10752,1,poster area,46215,46226,None
10752,2,exhibition hall,47531,47543,poster area
10752,3,poster area,50760,50770,exhibition hall
10752,4,sub convention,50816,50866,poster area
10752,5,poster area,57745,57761,sub convention
10752,6,rest area,58217,58245,poster area
10752,7,poster area,59919,59927,rest area
10752,8,sub convention,59964,59976,poster area
10752,9,poster area,62668,62679,sub convention
10754,1,poster area,46666,46676,None
10754,2,exhibition hall,48564,48576,poster area
10756,1,main convention,33185,33193,None
10756,2,rest area,38518,38526,main convention
10756,3,main convention,39772,39801,rest area
10756,4,restaurant,44795,44824,main convention
10756,5,rest area,46049,46073,restaurant
10756,6,exhibition hall,48854,48867,rest area
10756,7,poster area,51796,51803,exhibition hall
10756,8,sub convention,51827,51853,poster area
10756,9,poster area,57007,57015,sub convention
10756,10,rest area,57365,57379,poster area
10756,11,room,60260,60349,rest area
10756,12,poster area,61153,61160,room
10757,1,poster area,32378,32386,None
10757,2,main convention,33154,33186,poster area
10757,3,restaurant,44444,44460,main convention
10757,4,rest area,46295,46331,restaurant
10757,5,poster area,49679,49687,rest area
10757,6,exhibition hall,50297,50315,poster area
10757,7,poster area,52981,52987,exhibition hall
10757,8,sub convention,53012,53076,poster area
10757,9,poster area,56388,56397,sub convention
10757,10,rest area,56955,56964,poster area
10757,11,room,60123,60201,rest area
10758,1,exhibition hall,32306,32428,None
10758,2,main convention,32562,32570,exhibition hall
10758,3,poster area,38640,38649,main convention
10758,4,main convention,39246,39262,poster area
10758,5,restaurant,44898,44924,main convention
10759,1,sub convention,50801,50850,None
10759,2,poster area,57098,57109,sub convention
