area,floor,px,py,start_time,end_time,visitor_count
main convention,1,20,8,32400,32699,8
main convention,1,20,8,32700,32999,23
main convention,1,20,8,33000,33299,35
main convention,1,20,8,33300,33599,36
main convention,1,20,8,33600,33899,36
main convention,1,20,8,33900,34199,36
main convention,1,20,8,34200,34499,36
main convention,1,20,8,34500,34799,36
main convention,1,20,8,34800,35099,31
main convention,1,20,8,35100,35399,44
main convention,1,20,8,35400,35699,37
main convention,1,20,8,35700,35999,38
main convention,1,20,8,36000,36299,38
main convention,1,20,8,36300,36599,38
main convention,1,20,8,36600,36899,38
main convention,1,20,8,36900,37199,38
main convention,1,20,8,37200,37499,38
main convention,1,20,8,37500,37799,33
main convention,1,20,8,37800,38099,21
main convention,1,20,8,39000,39299,3
main convention,1,20,8,39300,39599,8
main convention,1,20,8,39600,39899,9
main convention,1,20,8,39900,40199,9
main convention,1,20,8,40200,40499,9
main convention,1,20,8,40500,40799,10
main convention,1,20,8,40800,41099,10
main convention,1,20,8,41100,41399,11
main convention,1,20,8,41400,41699,11
main convention,1,20,8,41700,41999,8
main convention,1,20,8,42000,42299,12
main convention,1,20,8,42300,42599,11
main convention,1,20,8,42600,42899,10
main convention,1,20,8,42900,43199,7
main convention,1,20,8,43800,44099,1
main convention,1,20,9,32400,32699,11
main convention,1,20,9,32700,32999,21
main convention,1,20,9,33000,33299,30
main convention,1,20,9,33300,33599,31
main convention,1,20,9,33600,33899,31
main convention,1,20,9,33900,34199,31
main convention,1,20,9,34200,34499,32
main convention,1,20,9,34500,34799,32
main convention,1,20,9,34800,35099,31
main convention,1,20,9,35100,35399,41
main convention,1,20,9,35400,35699,37
main convention,1,20,9,35700,35999,34
main convention,1,20,9,36000,36299,34
main convention,1,20,9,36300,36599,34
main convention,1,20,9,36600,36899,34
main convention,1,20,9,36900,37199,34
main convention,1,20,9,37200,37499,34
main convention,1,20,9,37500,37799,32
main convention,1,20,9,37800,38099,23
main convention,1,20,9,39000,39299,1
main convention,1,20,9,39300,39599,14
main convention,1,20,9,39600,39899,16
main convention,1,20,9,39900,40199,15
main convention,1,20,9,40200,40499,16
main convention,1,20,9,40500,40799,17
main convention,1,20,9,40800,41099,18
main convention,1,20,9,41100,41399,21
main convention,1,20,9,41400,41699,17
main convention,1,20,9,41700,41999,11
main convention,1,20,9,42000,42299,11
main convention,1,20,9,42300,42599,12
main convention,1,20,9,42600,42899,12
main convention,1,20,9,42900,43199,11
main convention,1,20,9,43200,43499,1
main convention,1,20,10,32400,32699,5
main convention,1,20,10,32700,32999,24
main convention,1,20,10,33000,33299,39
main convention,1,20,10,33300,33599,41
main convention,1,20,10,33600,33899,41
main convention,1,20,10,33900,34199,41
main convention,1,20,10,34200,34499,41
main convention,1,20,10,34500,34799,41
main convention,1,20,10,34800,35099,37
main convention,1,20,10,35100,35399,44
main convention,1,20,10,35400,35699,30
main convention,1,20,10,35700,35999,26
main convention,1,20,10,36000,36299,26
main convention,1,20,10,36300,36599,26
main convention,1,20,10,36600,36899,26
main convention,1,20,10,36900,37199,26
main convention,1,20,10,37200,37499,26
main convention,1,20,10,37500,37799,23
main convention,1,20,10,37800,38099,16
main convention,1,20,10,38100,38399,1
main convention,1,20,10,39000,39299,2
main convention,1,20,10,39300,39599,6
main convention,1,20,10,39600,39899,8
main convention,1,20,10,39900,40199,8
main convention,1,20,10,40200,40499,10
main convention,1,20,10,40500,40799,10
main convention,1,20,10,40800,41099,10
main convention,1,20,10,41100,41399,10
main convention,1,20,10,41400,41699,6
main convention,1,20,10,41700,41999,14
main convention,1,20,10,42000,42299,19
main convention,1,20,10,42300,42599,19
main convention,1,20,10,42600,42899,17
main convention,1,20,10,42900,43199,12
main convention,1,20,11,32400,32699,21
main convention,1,20,11,32700,32999,25
main convention,1,20,11,33000,33299,26
main convention,1,20,11,33300,33599,26
main convention,1,20,11,33600,33899,26
main convention,1,20,11,33900,34199,26
main convention,1,20,11,34200,34499,28
main convention,1,20,11,34500,34799,24
main convention,1,20,11,34800,35099,24
main convention,1,20,11,35100,35399,36
main convention,1,20,11,35400,35699,25
main convention,1,20,11,35700,35999,25
main convention,1,20,11,36000,36299,25
main convention,1,20,11,36300,36599,26
main convention,1,20,11,36600,36899,25
main convention,1,20,11,36900,37199,25
main convention,1,20,11,37200,37499,25
main convention,1,20,11,37500,37799,20
main convention,1,20,11,37800,38099,14
main convention,1,20,11,39000,39299,7
main convention,1,20,11,39300,39599,6
main convention,1,20,11,39600,39899,6
main convention,1,20,11,39900,40199,6
main convention,1,20,11,40200,40499,7
main convention,1,20,11,40500,40799,7
main convention,1,20,11,40800,41099,8
main convention,1,20,11,41100,41399,11
main convention,1,20,11,41400,41699,12
main convention,1,20,11,41700,41999,9
main convention,1,20,11,42000,42299,6
main convention,1,20,11,42300,42599,4
main convention,1,20,11,42600,42899,5
main convention,1,20,11,42900,43199,6
main convention,1,20,12,33000,33299,2
main convention,1,20,12,33300,33599,2
main convention,1,20,12,34800,35099,5
main convention,1,20,12,35100,35399,1
main convention,1,20,12,35700,35999,1
main convention,1,20,12,37200,37499,1
main convention,1,20,12,37500,37799,2
main convention,1,20,12,37800,38099,22
main convention,1,20,12,38100,38399,1
main convention,1,20,12,39000,39299,11
main convention,1,20,12,40200,40499,1
main convention,1,20,12,40500,40799,4
main convention,1,20,12,40800,41099,3
main convention,1,20,12,41400,41699,8
main convention,1,20,12,41700,41999,9
main convention,1,20,12,42000,42299,4
main convention,1,20,12,42300,42599,2
main convention,1,20,12,42600,42899,3
main convention,1,20,12,42900,43199,8
main convention,1,20,12,43200,43499,2
main convention,1,20,13,32700,32999,2
main convention,1,20,13,33000,33299,2
main convention,1,20,13,33300,33599,1
main convention,1,20,13,34200,34499,1
main convention,1,20,13,34500,34799,1
main convention,1,20,13,34800,35099,9
main convention,1,20,13,35100,35399,5
main convention,1,20,13,35400,35699,1
main convention,1,20,13,37200,37499,1
main convention,1,20,13,37500,37799,8
main convention,1,20,13,37800,38099,27
main convention,1,20,13,39000,39299,8
main convention,1,20,13,39300,39599,1
main convention,1,20,13,39600,39899,2
main convention,1,20,13,40200,40499,1
main convention,1,20,13,40800,41099,2
main convention,1,20,13,41100,41399,4
main convention,1,20,13,41400,41699,3
main convention,1,20,13,41700,41999,11
main convention,1,20,13,42000,42299,6
main convention,1,20,13,42300,42599,1
main convention,1,20,13,42600,42899,7
main convention,1,20,13,42900,43199,17
main convention,1,20,13,43200,43499,2
main convention,1,20,13,44400,44699,1
main convention,1,20,13,45000,45299,1
main convention,1,21,4,31800,32099,5
main convention,1,21,4,32100,32399,5
main convention,1,21,4,32400,32699,353
main convention,1,21,4,32700,32999,549
main convention,1,21,4,33000,33299,215
main convention,1,21,4,33300,33599,12
main convention,1,21,4,33600,33899,8
main convention,1,21,4,33900,34199,6
main convention,1,21,4,34200,34499,6
main convention,1,21,4,34500,34799,15
main convention,1,21,4,34800,35099,75
main convention,1,21,4,35100,35399,106
main convention,1,21,4,35400,35699,52
main convention,1,21,4,35700,35999,16
main convention,1,21,4,36000,36299,8
main convention,1,21,4,36300,36599,5
main convention,1,21,4,36600,36899,5
main convention,1,21,4,36900,37199,9
main convention,1,21,4,37200,37499,8
main convention,1,21,4,37500,37799,62
main convention,1,21,4,37800,38099,154
main convention,1,21,4,38100,38399,11
main convention,1,21,4,38400,38699,2
main convention,1,21,4,38700,38999,2
main convention,1,21,4,39000,39299,250
main convention,1,21,4,39300,39599,188
main convention,1,21,4,39600,39899,21
main convention,1,21,4,39900,40199,16
main convention,1,21,4,40200,40499,9
main convention,1,21,4,40500,40799,29
main convention,1,21,4,40800,41099,48
main convention,1,21,4,41100,41399,71
main convention,1,21,4,41400,41699,86
main convention,1,21,4,41700,41999,214
main convention,1,21,4,42000,42299,181
main convention,1,21,4,42300,42599,28
main convention,1,21,4,42600,42899,61
main convention,1,21,4,42900,43199,203
main convention,1,21,4,43200,43499,22
main convention,1,21,4,43500,43799,1
main convention,1,21,4,43800,44099,1
main convention,1,21,4,44100,44399,2
main convention,1,21,4,44400,44699,1
main convention,1,21,4,45000,45299,1
main convention,1,21,5,31800,32099,2
main convention,1,21,5,32100,32399,1
main convention,1,21,5,32400,32699,281
main convention,1,21,5,32700,32999,494
main convention,1,21,5,33000,33299,253
main convention,1,21,5,33300,33599,39
main convention,1,21,5,33600,33899,34
main convention,1,21,5,33900,34199,31
main convention,1,21,5,34200,34499,31
main convention,1,21,5,34500,34799,42
main convention,1,21,5,34800,35099,108
main convention,1,21,5,35100,35399,125
main convention,1,21,5,35400,35699,57
main convention,1,21,5,35700,35999,21
main convention,1,21,5,36000,36299,13
main convention,1,21,5,36300,36599,13
main convention,1,21,5,36600,36899,12
main convention,1,21,5,36900,37199,17
main convention,1,21,5,37200,37499,16
main convention,1,21,5,37500,37799,73
main convention,1,21,5,37800,38099,150
main convention,1,21,5,38100,38399,3
main convention,1,21,5,39000,39299,195
main convention,1,21,5,39300,39599,181
main convention,1,21,5,39600,39899,28
main convention,1,21,5,39900,40199,24
main convention,1,21,5,40200,40499,18
main convention,1,21,5,40500,40799,35
main convention,1,21,5,40800,41099,52
main convention,1,21,5,41100,41399,75
main convention,1,21,5,41400,41699,106
main convention,1,21,5,41700,41999,203
main convention,1,21,5,42000,42299,172
main convention,1,21,5,42300,42599,41
main convention,1,21,5,42600,42899,67
main convention,1,21,5,42900,43199,203
main convention,1,21,5,43200,43499,7
main convention,1,21,5,43800,44099,1
main convention,1,21,5,44100,44399,1
main convention,1,21,5,44400,44699,2
main convention,1,21,5,45000,45299,1
main convention,1,21,6,31800,32099,2
main convention,1,21,6,32400,32699,199
main convention,1,21,6,32700,32999,391
main convention,1,21,6,33000,33299,242
main convention,1,21,6,33300,33599,53
main convention,1,21,6,33600,33899,46
main convention,1,21,6,33900,34199,45
main convention,1,21,6,34200,34499,43
main convention,1,21,6,34500,34799,48
main convention,1,21,6,34800,35099,111
main convention,1,21,6,35100,35399,153
main convention,1,21,6,35400,35699,64
main convention,1,21,6,35700,35999,24
main convention,1,21,6,36000,36299,17
main convention,1,21,6,36300,36599,17
main convention,1,21,6,36600,36899,16
main convention,1,21,6,36900,37199,16
main convention,1,21,6,37200,37499,22
main convention,1,21,6,37500,37799,75
main convention,1,21,6,37800,38099,132
main convention,1,21,6,38100,38399,2
main convention,1,21,6,39000,39299,141
main convention,1,21,6,39300,39599,163
main convention,1,21,6,39600,39899,34
main convention,1,21,6,39900,40199,29
main convention,1,21,6,40200,40499,24
main convention,1,21,6,40500,40799,35
main convention,1,21,6,40800,41099,56
main convention,1,21,6,41100,41399,79
main convention,1,21,6,41400,41699,92
main convention,1,21,6,41700,41999,170
main convention,1,21,6,42000,42299,155
main convention,1,21,6,42300,42599,33
main convention,1,21,6,42600,42899,63
main convention,1,21,6,42900,43199,160
main convention,1,21,6,43200,43499,5
main convention,1,21,6,43500,43799,1
main convention,1,21,6,43800,44099,2
main convention,1,21,6,44100,44399,2
main convention,1,21,6,44400,44699,2
main convention,1,21,6,45000,45299,1
main convention,1,21,7,31800,32099,2
main convention,1,21,7,32400,32699,151
main convention,1,21,7,32700,32999,318
main convention,1,21,7,33000,33299,215
main convention,1,21,7,33300,33599,45
main convention,1,21,7,33600,33899,37
main convention,1,21,7,33900,34199,38
main convention,1,21,7,34200,34499,37
main convention,1,21,7,34500,34799,44
main convention,1,21,7,34800,35099,83
main convention,1,21,7,35100,35399,164
main convention,1,21,7,35400,35699,66
main convention,1,21,7,35700,35999,25
main convention,1,21,7,36000,36299,17
main convention,1,21,7,36300,36599,16
main convention,1,21,7,36600,36899,15
main convention,1,21,7,36900,37199,15
main convention,1,21,7,37200,37499,19
main convention,1,21,7,37500,37799,55
main convention,1,21,7,37800,38099,100
main convention,1,21,7,38100,38399,1
main convention,1,21,7,39000,39299,111
main convention,1,21,7,39300,39599,134
main convention,1,21,7,39600,39899,31
main convention,1,21,7,39900,40199,26
main convention,1,21,7,40200,40499,22
main convention,1,21,7,40500,40799,30
main convention,1,21,7,40800,41099,46
main convention,1,21,7,41100,41399,62
main convention,1,21,7,41400,41699,66
main convention,1,21,7,41700,41999,140
main convention,1,21,7,42000,42299,145
main convention,1,21,7,42300,42599,36
main convention,1,21,7,42600,42899,67
main convention,1,21,7,42900,43199,120
main convention,1,21,7,43200,43499,3
main convention,1,21,7,43800,44099,1
main convention,1,21,7,44100,44399,1
main convention,1,21,7,44400,44699,2
main convention,1,21,7,45000,45299,1
main convention,1,21,8,31800,32099,2
main convention,1,21,8,32400,32699,125
main convention,1,21,8,32700,32999,274
main convention,1,21,8,33000,33299,195
main convention,1,21,8,33300,33599,41
main convention,1,21,8,33600,33899,32
main convention,1,21,8,33900,34199,34
main convention,1,21,8,34200,34499,33
main convention,1,21,8,34500,34799,35
main convention,1,21,8,34800,35099,54
main convention,1,21,8,35100,35399,169
main convention,1,21,8,35400,35699,79
main convention,1,21,8,35700,35999,27
main convention,1,21,8,36000,36299,21
main convention,1,21,8,36300,36599,21
main convention,1,21,8,36600,36899,21
main convention,1,21,8,36900,37199,21
main convention,1,21,8,37200,37499,25
main convention,1,21,8,37500,37799,47
main convention,1,21,8,37800,38099,74
main convention,1,21,8,38100,38399,2
main convention,1,21,8,39000,39299,87
main convention,1,21,8,39300,39599,109
main convention,1,21,8,39600,39899,27
main convention,1,21,8,39900,40199,19
main convention,1,21,8,40200,40499,22
main convention,1,21,8,40500,40799,25
main convention,1,21,8,40800,41099,36
main convention,1,21,8,41100,41399,50
main convention,1,21,8,41400,41699,53
main convention,1,21,8,41700,41999,98
main convention,1,21,8,42000,42299,119
main convention,1,21,8,42300,42599,22
main convention,1,21,8,42600,42899,45
main convention,1,21,8,42900,43199,87
main convention,1,21,8,43200,43499,4
main convention,1,21,8,43800,44099,1
main convention,1,21,8,44100,44399,1
main convention,1,21,8,44400,44699,2
main convention,1,21,8,45000,45299,1
main convention,1,21,9,31800,32099,2
main convention,1,21,9,32100,32399,1
main convention,1,21,9,32400,32699,86
main convention,1,21,9,32700,32999,218
main convention,1,21,9,33000,33299,183
main convention,1,21,9,33300,33599,53
main convention,1,21,9,33600,33899,44
main convention,1,21,9,33900,34199,46
main convention,1,21,9,34200,34499,46
main convention,1,21,9,34500,34799,45
main convention,1,21,9,34800,35099,63
main convention,1,21,9,35100,35399,146
main convention,1,21,9,35400,35699,94
main convention,1,21,9,35700,35999,41
main convention,1,21,9,36000,36299,37
main convention,1,21,9,36300,36599,36
main convention,1,21,9,36600,36899,37
main convention,1,21,9,36900,37199,38
main convention,1,21,9,37200,37499,42
main convention,1,21,9,37500,37799,61
main convention,1,21,9,37800,38099,72
main convention,1,21,9,38100,38399,3
main convention,1,21,9,38400,38699,1
main convention,1,21,9,38700,38999,1
main convention,1,21,9,39000,39299,67
main convention,1,21,9,39300,39599,93
main convention,1,21,9,39600,39899,25
main convention,1,21,9,39900,40199,15
main convention,1,21,9,40200,40499,17
main convention,1,21,9,40500,40799,21
main convention,1,21,9,40800,41099,30
main convention,1,21,9,41100,41399,43
main convention,1,21,9,41400,41699,41
main convention,1,21,9,41700,41999,78
main convention,1,21,9,42000,42299,101
main convention,1,21,9,42300,42599,27
main convention,1,21,9,42600,42899,46
main convention,1,21,9,42900,43199,70
main convention,1,21,9,43200,43499,4
main convention,1,21,9,43800,44099,1
main convention,1,21,9,44400,44699,1
main convention,1,21,9,45000,45299,1
main convention,1,21,10,31800,32099,1
main convention,1,21,10,32400,32699,45
main convention,1,21,10,32700,32999,139
main convention,1,21,10,33000,33299,112
main convention,1,21,10,33300,33599,31
main convention,1,21,10,33600,33899,27
main convention,1,21,10,33900,34199,29
main convention,1,21,10,34200,34499,27
main convention,1,21,10,34500,34799,30
main convention,1,21,10,34800,35099,37
main convention,1,21,10,35100,35399,78
main convention,1,21,10,35400,35699,59
main convention,1,21,10,35700,35999,23
main convention,1,21,10,36000,36299,20
main convention,1,21,10,36300,36599,19
main convention,1,21,10,36600,36899,20
main convention,1,21,10,36900,37199,20
main convention,1,21,10,37200,37499,24
main convention,1,21,10,37500,37799,38
main convention,1,21,10,37800,38099,43
main convention,1,21,10,38100,38399,1
main convention,1,21,10,39000,39299,38
main convention,1,21,10,39300,39599,46
main convention,1,21,10,39600,39899,23
main convention,1,21,10,39900,40199,20
main convention,1,21,10,40200,40499,20
main convention,1,21,10,40500,40799,20
main convention,1,21,10,40800,41099,24
main convention,1,21,10,41100,41399,38
main convention,1,21,10,41400,41699,39
main convention,1,21,10,41700,41999,48
main convention,1,21,10,42000,42299,60
main convention,1,21,10,42300,42599,22
main convention,1,21,10,42600,42899,36
main convention,1,21,10,42900,43199,37
main convention,1,21,10,43200,43499,4
main convention,1,21,10,43800,44099,1
main convention,1,21,10,44400,44699,1
main convention,1,21,10,45000,45299,1
main convention,1,21,11,31800,32099,1
main convention,1,21,11,32400,32699,9
main convention,1,21,11,32700,32999,59
main convention,1,21,11,33000,33299,50
main convention,1,21,11,33300,33599,31
main convention,1,21,11,33600,33899,28
main convention,1,21,11,33900,34199,28
main convention,1,21,11,34200,34499,28
main convention,1,21,11,34500,34799,28
main convention,1,21,11,34800,35099,31
main convention,1,21,11,35100,35399,45
main convention,1,21,11,35400,35699,22
main convention,1,21,11,35700,35999,20
main convention,1,21,11,36000,36299,19
main convention,1,21,11,36300,36599,20
main convention,1,21,11,36600,36899,19
main convention,1,21,11,36900,37199,19
main convention,1,21,11,37200,37499,21
main convention,1,21,11,37500,37799,26
main convention,1,21,11,37800,38099,21
main convention,1,21,11,38100,38399,1
main convention,1,21,11,39000,39299,33
main convention,1,21,11,39300,39599,14
main convention,1,21,11,39600,39899,12
main convention,1,21,11,39900,40199,11
main convention,1,21,11,40200,40499,13
main convention,1,21,11,40500,40799,15
main convention,1,21,11,40800,41099,16
main convention,1,21,11,41100,41399,17
main convention,1,21,11,41400,41699,22
main convention,1,21,11,41700,41999,32
main convention,1,21,11,42000,42299,27
main convention,1,21,11,42300,42599,14
main convention,1,21,11,42600,42899,14
main convention,1,21,11,42900,43199,18
main convention,1,21,11,43200,43499,3
main convention,1,21,11,43800,44099,1
main convention,1,21,11,44400,44699,1
main convention,1,21,11,45000,45299,1
main convention,1,21,12,31800,32099,1
main convention,1,21,12,32100,32399,1
main convention,1,21,12,32400,32699,1
main convention,1,21,12,32700,32999,2
main convention,1,21,12,33000,33299,3
main convention,1,21,12,33300,33599,4
main convention,1,21,12,33600,33899,1
main convention,1,21,12,33900,34199,2
main convention,1,21,12,34200,34499,2
main convention,1,21,12,34500,34799,2
main convention,1,21,12,34800,35099,11
main convention,1,21,12,35100,35399,6
main convention,1,21,12,35400,35699,2
main convention,1,21,12,35700,35999,2
main convention,1,21,12,36000,36299,1
main convention,1,21,12,36300,36599,1
main convention,1,21,12,36600,36899,1
main convention,1,21,12,36900,37199,1
main convention,1,21,12,37200,37499,3
main convention,1,21,12,37500,37799,10
main convention,1,21,12,37800,38099,46
main convention,1,21,12,38100,38399,2
main convention,1,21,12,38400,38699,1
main convention,1,21,12,38700,38999,1
main convention,1,21,12,39000,39299,17
main convention,1,21,12,39300,39599,1
main convention,1,21,12,39600,39899,3
main convention,1,21,12,40200,40499,2
main convention,1,21,12,40500,40799,4
main convention,1,21,12,40800,41099,5
main convention,1,21,12,41100,41399,3
main convention,1,21,12,41400,41699,8
main convention,1,21,12,41700,41999,16
main convention,1,21,12,42000,42299,11
main convention,1,21,12,42300,42599,3
main convention,1,21,12,42600,42899,10
main convention,1,21,12,42900,43199,17
main convention,1,21,12,43200,43499,6
main convention,1,21,12,43500,43799,3
main convention,1,21,12,43800,44099,3
main convention,1,21,12,44100,44399,2
main convention,1,21,12,44400,44699,2
main convention,1,21,12,45000,45299,1
main convention,1,21,13,32700,32999,1
main convention,1,21,13,34800,35099,1
main convention,1,21,13,35100,35399,2
main convention,1,21,13,37500,37799,1
main convention,1,21,13,37800,38099,4
main convention,1,21,13,39000,39299,3
main convention,1,21,13,39300,39599,1
main convention,1,21,13,41700,41999,1
main convention,1,21,13,42600,42899,1
main convention,1,21,13,42900,43199,2
main convention,1,22,4,31800,32099,2
main convention,1,22,4,32400,32699,43
main convention,1,22,4,32700,32999,55
main convention,1,22,4,33000,33299,24
main convention,1,22,4,33900,34199,1
main convention,1,22,4,34200,34499,1
main convention,1,22,4,34500,34799,1
main convention,1,22,4,34800,35099,17
main convention,1,22,4,35100,35399,16
main convention,1,22,4,35400,35699,9
main convention,1,22,4,35700,35999,2
main convention,1,22,4,36000,36299,3
main convention,1,22,4,36600,36899,1
main convention,1,22,4,37200,37499,2
main convention,1,22,4,37500,37799,10
main convention,1,22,4,37800,38099,31
main convention,1,22,4,38100,38399,1
main convention,1,22,4,39000,39299,31
main convention,1,22,4,39300,39599,30
main convention,1,22,4,39600,39899,4
main convention,1,22,4,39900,40199,2
main convention,1,22,4,40500,40799,3
main convention,1,22,4,40800,41099,8
main convention,1,22,4,41100,41399,12
main convention,1,22,4,41400,41699,12
main convention,1,22,4,41700,41999,35
main convention,1,22,4,42000,42299,32
main convention,1,22,4,42300,42599,2
main convention,1,22,4,42600,42899,7
main convention,1,22,4,42900,43199,22
main convention,1,22,4,43200,43499,2
main convention,1,22,5,32400,32699,34
main convention,1,22,5,32700,32999,65
main convention,1,22,5,33000,33299,58
main convention,1,22,5,33300,33599,33
main convention,1,22,5,33600,33899,33
main convention,1,22,5,33900,34199,33
main convention,1,22,5,34200,34499,33
main convention,1,22,5,34500,34799,43
main convention,1,22,5,34800,35099,54
main convention,1,22,5,35100,35399,60
main convention,1,22,5,35400,35699,27
main convention,1,22,5,35700,35999,25
main convention,1,22,5,36000,36299,21
main convention,1,22,5,36300,36599,21
main convention,1,22,5,36600,36899,21
main convention,1,22,5,36900,37199,24
main convention,1,22,5,37200,37499,26
main convention,1,22,5,37500,37799,41
main convention,1,22,5,37800,38099,59
main convention,1,22,5,38100,38399,1
main convention,1,22,5,39000,39299,27
main convention,1,22,5,39300,39599,31
main convention,1,22,5,39600,39899,13
main convention,1,22,5,39900,40199,14
main convention,1,22,5,40200,40499,14
main convention,1,22,5,40500,40799,18
main convention,1,22,5,40800,41099,17
main convention,1,22,5,41100,41399,24
main convention,1,22,5,41400,41699,49
main convention,1,22,5,41700,41999,31
main convention,1,22,5,42000,42299,31
main convention,1,22,5,42300,42599,14
main convention,1,22,5,42600,42899,16
main convention,1,22,5,42900,43199,53
main convention,1,22,5,43200,43499,1
main convention,1,22,5,43800,44099,1
main convention,1,22,6,32400,32699,18
main convention,1,22,6,32700,32999,27
main convention,1,22,6,33000,33299,32
main convention,1,22,6,33300,33599,27
main convention,1,22,6,33600,33899,26
main convention,1,22,6,33900,34199,27
main convention,1,22,6,34200,34499,28
main convention,1,22,6,34500,34799,33
main convention,1,22,6,34800,35099,59
main convention,1,22,6,35100,35399,72
main convention,1,22,6,35400,35699,25
main convention,1,22,6,35700,35999,14
main convention,1,22,6,36000,36299,15
main convention,1,22,6,36300,36599,15
main convention,1,22,6,36600,36899,15
main convention,1,22,6,36900,37199,16
main convention,1,22,6,37200,37499,19
main convention,1,22,6,37500,37799,37
main convention,1,22,6,37800,38099,45
main convention,1,22,6,39000,39299,15
main convention,1,22,6,39300,39599,19
main convention,1,22,6,39600,39899,12
main convention,1,22,6,39900,40199,12
main convention,1,22,6,40200,40499,12
main convention,1,22,6,40500,40799,12
main convention,1,22,6,40800,41099,16
main convention,1,22,6,41100,41399,25
main convention,1,22,6,41400,41699,55
main convention,1,22,6,41700,41999,38
main convention,1,22,6,42000,42299,32
main convention,1,22,6,42300,42599,18
main convention,1,22,6,42600,42899,26
main convention,1,22,6,42900,43199,60
main convention,1,22,6,43200,43499,2
main convention,1,22,7,32400,32699,7
main convention,1,22,7,32700,32999,28
main convention,1,22,7,33000,33299,38
main convention,1,22,7,33300,33599,31
main convention,1,22,7,33600,33899,30
main convention,1,22,7,33900,34199,30
main convention,1,22,7,34200,34499,30
main convention,1,22,7,34500,34799,36
main convention,1,22,7,34800,35099,64
main convention,1,22,7,35100,35399,86
main convention,1,22,7,35400,35699,21
main convention,1,22,7,35700,35999,16
main convention,1,22,7,36000,36299,15
main convention,1,22,7,36300,36599,15
main convention,1,22,7,36600,36899,15
main convention,1,22,7,36900,37199,15
main convention,1,22,7,37200,37499,18
main convention,1,22,7,37500,37799,33
main convention,1,22,7,37800,38099,43
main convention,1,22,7,38100,38399,3
main convention,1,22,7,39000,39299,8
main convention,1,22,7,39300,39599,20
main convention,1,22,7,39600,39899,18
main convention,1,22,7,39900,40199,20
main convention,1,22,7,40200,40499,19
main convention,1,22,7,40500,40799,21
main convention,1,22,7,40800,41099,23
main convention,1,22,7,41100,41399,34
main convention,1,22,7,41400,41699,51
main convention,1,22,7,41700,41999,29
main convention,1,22,7,42000,42299,16
main convention,1,22,7,42300,42599,14
main convention,1,22,7,42600,42899,25
main convention,1,22,7,42900,43199,37
main convention,1,22,8,32400,32699,8
main convention,1,22,8,32700,32999,23
main convention,1,22,8,33000,33299,28
main convention,1,22,8,33300,33599,27
main convention,1,22,8,33600,33899,27
main convention,1,22,8,33900,34199,27
main convention,1,22,8,34200,34499,27
main convention,1,22,8,34500,34799,32
main convention,1,22,8,34800,35099,41
main convention,1,22,8,35100,35399,104
main convention,1,22,8,35400,35699,32
main convention,1,22,8,35700,35999,24
main convention,1,22,8,36000,36299,23
main convention,1,22,8,36300,36599,24
main convention,1,22,8,36600,36899,24
main convention,1,22,8,36900,37199,24
main convention,1,22,8,37200,37499,30
main convention,1,22,8,37500,37799,33
main convention,1,22,8,37800,38099,33
main convention,1,22,8,39000,39299,5
main convention,1,22,8,39300,39599,15
main convention,1,22,8,39600,39899,15
main convention,1,22,8,39900,40199,15
main convention,1,22,8,40200,40499,15
main convention,1,22,8,40500,40799,15
main convention,1,22,8,40800,41099,19
main convention,1,22,8,41100,41399,25
main convention,1,22,8,41400,41699,40
main convention,1,22,8,41700,41999,21
main convention,1,22,8,42000,42299,18
main convention,1,22,8,42300,42599,15
main convention,1,22,8,42600,42899,21
main convention,1,22,8,42900,43199,23
main convention,1,22,8,43200,43499,1
main convention,1,22,8,44400,44699,1
main convention,1,22,9,32400,32699,16
main convention,1,22,9,32700,32999,54
main convention,1,22,9,33000,33299,70
main convention,1,22,9,33300,33599,38
main convention,1,22,9,33600,33899,35
main convention,1,22,9,33900,34199,36
main convention,1,22,9,34200,34499,38
main convention,1,22,9,34500,34799,37
main convention,1,22,9,34800,35099,49
main convention,1,22,9,35100,35399,76
main convention,1,22,9,35400,35699,33
main convention,1,22,9,35700,35999,24
main convention,1,22,9,36000,36299,24
main convention,1,22,9,36300,36599,24
main convention,1,22,9,36600,36899,24
main convention,1,22,9,36900,37199,25
main convention,1,22,9,37200,37499,26
main convention,1,22,9,37500,37799,37
main convention,1,22,9,37800,38099,38
main convention,1,22,9,39000,39299,15
main convention,1,22,9,39300,39599,34
main convention,1,22,9,39600,39899,21
main convention,1,22,9,39900,40199,17
main convention,1,22,9,40200,40499,19
main convention,1,22,9,40500,40799,20
main convention,1,22,9,40800,41099,25
main convention,1,22,9,41100,41399,27
main convention,1,22,9,41400,41699,30
main convention,1,22,9,41700,41999,32
main convention,1,22,9,42000,42299,39
main convention,1,22,9,42300,42599,21
main convention,1,22,9,42600,42899,29
main convention,1,22,9,42900,43199,48
main convention,1,22,9,43200,43499,2
main convention,1,22,10,32400,32699,20
main convention,1,22,10,32700,32999,51
main convention,1,22,10,33000,33299,77
main convention,1,22,10,33300,33599,45
main convention,1,22,10,33600,33899,43
main convention,1,22,10,33900,34199,46
main convention,1,22,10,34200,34499,45
main convention,1,22,10,34500,34799,47
main convention,1,22,10,34800,35099,51
main convention,1,22,10,35100,35399,67
main convention,1,22,10,35400,35699,41
main convention,1,22,10,35700,35999,25
